order_id,order_date,user_id,partner_id,ordered_product_skus,currency,basket_total,profit,referrer
350,2022-04-29 08:26:55,310,3,[9],USD,60,3.5999999999999996,twitter
351,2022-04-29 09:03:54,458,5,"[7, 27, 7, 4]",USD,285,22.8,instagram
352,2022-04-29 09:54:00,515,3,"[4, 22]",USD,105,6.3,instagram
353,2022-04-29 10:36:04,173,4,"[1, 1]",USD,450,99.0,facebook
354,2022-04-29 10:55:01,646,4,"[38, 14, 7, 31]",USD,595,130.9,instagram
355,2022-04-29 10:55:57,234,3,"[7, 31, 8, 27, 22]",USD,285,17.099999999999998,twitter
356,2022-04-29 14:39:00,756,3,"[4, 35, 16, 9]",USD,230,13.799999999999999,instagram
357,2022-04-29 16:46:43,550,4,"[22, 24, 12]",USD,178,39.160000000000004,instagram
358,2022-04-29 17:12:22,778,4,"[15, 23]",USD,165,36.3,organic
359,2022-04-29 17:31:21,646,4,[34],USD,20,4.4,instagram
360,2022-04-29 18:26:19,510,4,"[9, 7, 7, 8]",USD,275,60.5,ppc
361,2022-04-29 18:42:01,123,4,[38],USD,25,5.5,facebook
362,2022-04-29 19:26:12,649,5,"[1, 14, 38]",USD,700,56.0,facebook
363,2022-04-29 19:39:30,47,4,[5],USD,50,11.0,instagram
364,2022-04-29 21:40:43,496,1,[7],USD,95,17.099999999999998,ppc
365,2022-04-29 21:47:47,481,4,"[16, 38]",USD,145,31.9,ppc
366,2022-04-29 22:00:13,510,3,"[19, 25, 5, 34]",USD,152,9.12,ppc
367,2022-04-29 23:22:04,789,3,"[18, 1, 27]",USD,293,17.58,ppc
368,2022-04-30 00:04:28,455,4,"[29, 9, 20, 4]",USD,137,30.14,organic
369,2022-04-30 00:41:04,379,3,"[1, 28]",USD,300,18.0,direct
370,2022-04-30 01:17:18,735,3,[5],USD,50,3.0,organic
371,2022-04-30 02:27:20,260,4,"[31, 8]",USD,50,11.0,instagram
372,2022-04-30 03:33:35,797,3,"[23, 24]",USD,184,11.04,instagram
373,2022-04-30 05:15:31,90,4,[25],USD,79,17.38,ppc
374,2022-04-30 06:43:13,352,4,[21],USD,54,11.88,instagram
375,2022-04-30 06:59:30,610,4,"[1, 14, 29, 14]",USD,1155,254.1,direct
376,2022-04-30 07:51:12,660,3,"[17, 21]",USD,57,3.42,instagram
377,2022-04-30 08:01:02,13,5,[39],USD,15,1.2,ppc
378,2022-04-30 08:20:34,559,3,[10],USD,40,2.4,ppc
379,2022-04-30 09:11:25,644,4,[17],USD,3,0.66,instagram
380,2022-04-30 09:16:11,798,4,[5],USD,50,11.0,ppc
381,2022-04-30 10:37:40,608,5,"[37, 38, 34]",USD,75,6.0,instagram
382,2022-04-30 11:51:16,617,5,[31],USD,25,2.0,facebook
383,2022-04-30 12:54:54,353,4,"[10, 9]",USD,100,22.0,instagram
384,2022-04-30 13:58:59,648,3,"[28, 22]",USD,150,9.0,facebook
385,2022-04-30 14:20:00,559,4,"[4, 34, 2, 17]",USD,303,66.66,ppc
386,2022-04-30 14:27:33,466,5,[40],USD,24,1.92,direct
387,2022-04-30 14:41:54,421,3,"[8, 4, 15]",USD,135,8.1,facebook
388,2022-04-30 15:58:54,533,4,"[2, 22]",USD,325,71.5,organic
389,2022-04-30 16:12:48,663,1,[24],USD,99,17.82,instagram
390,2022-04-30 16:27:48,511,3,[35],USD,20,1.2,ppc
391,2022-04-30 16:31:31,78,2,[20],USD,17,2.3800000000000003,instagram
392,2022-04-30 17:47:19,669,4,"[8, 20, 40, 4]",USD,96,21.12,instagram
393,2022-04-30 19:43:39,730,1,"[24, 20, 13]",USD,120,21.599999999999998,instagram
394,2022-04-30 20:11:11,115,3,"[16, 12, 10, 22]",USD,239,14.34,instagram
395,2022-04-30 21:20:21,204,5,[27],USD,65,5.2,instagram
396,2022-04-30 22:07:21,79,4,"[8, 13, 17]",USD,32,7.04,facebook
397,2022-04-30 22:18:46,395,5,[10],USD,40,3.2,twitter
398,2022-04-30 23:12:56,161,2,[27],USD,65,9.100000000000001,facebook
399,2022-04-30 23:23:50,19,4,"[11, 31, 16]",USD,215,47.3,organic
400,2022-05-01 00:12:40,319,4,"[10, 4, 16]",USD,190,41.8,ppc
401,2022-05-01 01:19:24,1,4,[39],USD,15,3.3,organic
402,2022-05-01 02:27:29,436,3,"[28, 17]",USD,78,4.68,ppc
403,2022-05-01 03:26:38,163,4,[4],USD,30,6.6,organic
404,2022-05-01 03:42:17,368,3,"[14, 4]",USD,480,28.799999999999997,organic
405,2022-05-01 03:48:22,575,4,[40],USD,24,5.28,instagram
406,2022-05-01 04:15:36,253,2,[18],USD,3,0.42000000000000004,instagram
407,2022-05-01 04:17:44,669,4,[8],USD,25,5.5,instagram
408,2022-05-01 04:35:13,43,3,"[17, 26, 33]",USD,173,10.379999999999999,ppc
409,2022-05-01 04:37:51,48,4,[32],USD,115,25.3,instagram
410,2022-05-01 06:55:06,605,5,"[38, 40, 24]",USD,148,11.84,direct
411,2022-05-01 07:17:15,364,3,"[31, 14, 23]",USD,560,33.6,ppc
412,2022-05-01 07:30:53,537,3,[34],USD,20,1.2,instagram
413,2022-05-01 08:32:25,97,3,"[32, 7, 17]",USD,213,12.78,ppc
414,2022-05-01 09:02:53,17,4,[38],USD,25,5.5,direct
415,2022-05-01 10:28:09,488,4,[36],USD,30,6.6,facebook
416,2022-05-01 10:35:35,783,5,"[31, 18, 2]",USD,278,22.240000000000002,facebook
417,2022-05-01 10:49:29,694,3,"[10, 16, 37]",USD,190,11.4,direct
418,2022-05-01 12:31:35,18,4,"[23, 31, 17]",USD,113,24.86,ppc
419,2022-05-01 13:00:32,531,4,"[1, 7, 39]",USD,335,73.7,instagram
420,2022-05-01 13:22:43,766,2,"[7, 38, 2]",USD,370,51.800000000000004,instagram
421,2022-05-01 13:34:56,685,4,"[9, 7, 24, 23]",USD,339,74.58,instagram
422,2022-05-01 14:35:28,115,4,[22],USD,75,16.5,instagram
423,2022-05-01 16:42:18,490,2,[36],USD,30,4.2,ppc
424,2022-05-01 17:36:17,428,3,[22],USD,75,4.5,instagram
425,2022-05-01 17:46:40,125,4,"[11, 38]",USD,95,20.9,instagram
426,2022-05-01 19:23:11,626,3,[15],USD,80,4.8,facebook
427,2022-05-01 21:51:39,68,5,"[5, 40, 4]",USD,104,8.32,instagram
428,2022-05-01 21:57:52,738,3,"[16, 17]",USD,123,7.38,organic
429,2022-05-01 23:06:37,108,4,"[39, 8, 13, 2]",USD,294,64.68,instagram
430,2022-05-01 23:13:11,308,2,"[10, 8, 39]",USD,80,11.200000000000001,facebook
431,2022-05-01 23:13:14,391,3,"[33, 34]",USD,40,2.4,instagram
432,2022-05-02 00:24:59,576,4,[25],USD,79,17.38,organic
433,2022-05-02 03:19:17,371,4,"[9, 4, 9]",USD,150,33.0,ppc
434,2022-05-02 03:30:56,327,3,[29],USD,30,1.7999999999999998,ppc
435,2022-05-02 04:35:15,213,4,"[9, 3, 4]",USD,220,48.4,facebook
436,2022-05-02 04:37:46,384,3,"[1, 2]",USD,475,28.5,facebook
437,2022-05-02 05:42:48,365,4,[32],USD,115,25.3,direct
438,2022-05-02 07:57:47,49,4,"[34, 18, 24]",USD,122,26.84,instagram
439,2022-05-02 09:24:48,495,1,"[2, 38, 8, 39]",USD,315,56.699999999999996,ppc
440,2022-05-02 10:32:13,314,4,"[8, 38]",USD,50,11.0,facebook
441,2022-05-02 11:12:52,257,4,"[1, 9, 21, 17, 4]",USD,372,81.84,instagram
442,2022-05-02 11:18:26,489,2,[4],USD,30,4.2,organic
443,2022-05-02 11:38:23,272,5,"[16, 31, 16, 27, 17]",USD,333,26.64,direct
444,2022-05-02 11:44:34,415,1,"[25, 4]",USD,109,19.62,facebook
445,2022-05-02 11:53:54,774,4,[25],USD,79,17.38,facebook
446,2022-05-02 12:55:44,155,4,"[11, 11, 33]",USD,160,35.2,facebook
447,2022-05-02 13:36:30,767,3,[3],USD,130,7.8,twitter
448,2022-05-02 14:42:11,778,2,"[20, 27, 15]",USD,162,22.680000000000003,facebook
449,2022-05-02 14:43:07,69,4,[31],USD,25,5.5,instagram
450,2022-05-02 15:17:47,713,1,"[28, 31, 4]",USD,130,23.4,facebook
451,2022-05-02 15:20:52,556,1,[19],USD,3,0.54,facebook
452,2022-05-02 15:41:35,392,2,[9],USD,60,8.4,instagram
453,2022-05-02 16:08:35,128,1,"[1, 7]",USD,320,57.599999999999994,instagram
454,2022-05-02 16:12:41,508,4,[33],USD,20,4.4,instagram
455,2022-05-02 18:01:06,511,4,"[31, 36, 5, 4]",USD,135,29.7,instagram
456,2022-05-02 18:09:54,627,4,"[31, 1, 24, 2, 4]",USD,629,138.38,ppc
457,2022-05-02 19:17:44,454,4,[39],USD,15,3.3,instagram
458,2022-05-02 19:38:02,257,4,[7],USD,95,20.9,facebook
459,2022-05-02 20:00:44,493,3,[5],USD,50,3.0,instagram
460,2022-05-02 20:07:12,724,5,"[4, 22, 4, 27]",USD,200,16.0,facebook
461,2022-05-02 20:13:53,759,4,"[9, 36]",USD,90,19.8,instagram
462,2022-05-02 20:14:03,369,4,[27],USD,65,14.3,facebook
463,2022-05-02 20:48:30,108,3,"[19, 17, 22]",USD,81,4.859999999999999,instagram
464,2022-05-02 21:14:38,339,4,[20],USD,17,3.74,instagram
465,2022-05-02 21:42:39,417,4,"[29, 20, 22]",USD,122,26.84,instagram
466,2022-05-02 22:14:43,245,5,"[39, 39, 16, 29]",USD,180,14.4,ppc
467,2022-05-02 23:34:04,274,5,[12],USD,4,0.32,ppc
468,2022-05-02 23:51:49,3,3,[12],USD,4,0.24,ppc
469,2022-05-03 00:14:45,60,2,[40],USD,24,3.3600000000000003,instagram
470,2022-05-03 00:41:50,684,2,"[19, 36, 36, 14]",USD,513,71.82000000000001,direct
471,2022-05-03 01:11:13,753,4,"[36, 39]",USD,45,9.9,facebook
472,2022-05-03 01:47:49,686,1,"[27, 22, 9]",USD,200,36.0,ppc
473,2022-05-03 02:20:27,492,5,"[27, 11]",USD,135,10.8,instagram
474,2022-05-03 03:13:06,529,3,"[22, 15, 33]",USD,175,10.5,organic
475,2022-05-03 04:20:06,494,4,[21],USD,54,11.88,instagram
476,2022-05-03 04:47:04,303,4,[23],USD,85,18.7,ppc
477,2022-05-03 05:07:22,34,3,"[40, 7, 17, 17, 30]",USD,131,7.859999999999999,ppc
478,2022-05-03 05:32:20,475,4,[13],USD,4,0.88,instagram
479,2022-05-03 05:41:11,775,3,"[38, 24]",USD,124,7.4399999999999995,instagram
480,2022-05-03 06:07:52,178,4,[38],USD,25,5.5,facebook
481,2022-05-03 07:02:50,78,5,[13],USD,4,0.32,instagram
482,2022-05-03 07:12:16,677,5,[3],USD,130,10.4,facebook
483,2022-05-03 07:31:00,674,4,"[10, 8]",USD,65,14.3,instagram
484,2022-05-03 07:46:37,759,1,[31],USD,25,4.5,facebook
485,2022-05-03 08:13:08,202,2,"[8, 32]",USD,140,19.6,instagram
486,2022-05-03 08:15:58,701,5,"[5, 27]",USD,115,9.200000000000001,twitter
487,2022-05-03 09:25:02,567,4,"[2, 28, 1]",USD,550,121.0,facebook
488,2022-05-03 10:04:53,237,3,"[10, 3]",USD,170,10.2,instagram
489,2022-05-03 10:40:47,588,4,"[9, 7, 28]",USD,230,50.6,instagram
490,2022-05-03 11:10:43,437,1,"[31, 9]",USD,85,15.299999999999999,instagram
491,2022-05-03 11:38:49,416,5,[25],USD,79,6.32,direct
492,2022-05-03 12:23:22,219,4,[27],USD,65,14.3,ppc
493,2022-05-03 12:39:44,701,4,"[7, 8, 27, 7, 21]",USD,334,73.48,ppc
494,2022-05-03 13:02:29,181,3,"[22, 33]",USD,95,5.7,direct
495,2022-05-03 13:51:10,50,3,[1],USD,225,13.5,ppc
496,2022-05-03 15:39:03,489,3,"[13, 11, 40, 10]",USD,138,8.28,ppc
497,2022-05-03 17:36:25,713,5,[27],USD,65,5.2,instagram
498,2022-05-03 18:40:41,484,4,"[4, 1]",USD,255,56.1,instagram
499,2022-05-03 19:05:47,636,4,"[15, 5]",USD,130,28.6,instagram
500,2022-05-03 19:15:41,210,4,"[1, 30, 38, 24]",USD,355,78.1,instagram
501,2022-05-03 20:22:28,273,5,[14],USD,450,36.0,ppc
502,2022-05-03 20:42:09,441,4,[17],USD,3,0.66,twitter
503,2022-05-03 20:57:52,616,1,"[17, 37, 6]",USD,38,6.84,organic
504,2022-05-03 22:02:00,532,3,[26],USD,150,9.0,ppc
505,2022-05-03 22:17:32,288,4,"[27, 2]",USD,315,69.3,ppc
506,2022-05-03 22:20:50,96,5,"[22, 37]",USD,105,8.4,instagram
507,2022-05-03 22:26:54,716,5,[1],USD,225,18.0,facebook
508,2022-05-04 00:24:16,559,4,[14],USD,450,99.0,twitter
509,2022-05-04 00:26:46,583,4,"[9, 17]",USD,63,13.86,instagram
510,2022-05-04 00:43:55,343,4,[28],USD,75,16.5,facebook
511,2022-05-04 00:56:05,44,4,[21],USD,54,11.88,instagram
512,2022-05-04 01:27:18,728,4,"[10, 16]",USD,160,35.2,ppc
513,2022-05-04 01:37:53,491,5,"[38, 34]",USD,45,3.6,twitter
514,2022-05-04 01:46:15,635,3,"[38, 37, 38]",USD,80,4.8,ppc
515,2022-05-04 02:06:21,534,3,[39],USD,15,0.8999999999999999,ppc
516,2022-05-04 02:57:38,678,4,"[3, 18]",USD,133,29.26,ppc
517,2022-05-04 04:43:45,296,4,"[4, 9, 9]",USD,150,33.0,instagram
518,2022-05-04 05:32:15,547,3,"[7, 17]",USD,98,5.88,instagram
519,2022-05-04 06:00:41,302,3,"[30, 10, 4, 39]",USD,91,5.46,instagram
520,2022-05-04 06:42:43,177,3,"[4, 13, 7, 34]",USD,149,8.94,instagram
521,2022-05-04 06:44:03,761,4,"[37, 17, 16, 27, 10]",USD,258,56.76,facebook
522,2022-05-04 06:59:15,792,4,[10],USD,40,8.8,organic
523,2022-05-04 08:28:14,295,1,[17],USD,3,0.54,facebook
524,2022-05-04 09:10:19,764,5,[9],USD,60,4.8,instagram
525,2022-05-04 11:25:06,688,4,[9],USD,60,13.2,direct
526,2022-05-04 14:37:04,54,1,[29],USD,30,5.3999999999999995,facebook
527,2022-05-04 15:24:28,262,4,"[27, 36]",USD,95,20.9,organic
528,2022-05-04 16:06:26,735,3,[26],USD,150,9.0,facebook
529,2022-05-04 16:41:42,109,1,"[13, 1, 36, 10]",USD,299,53.82,facebook
530,2022-05-04 17:09:29,112,2,[25],USD,79,11.06,twitter
531,2022-05-04 17:53:30,512,4,[33],USD,20,4.4,ppc
532,2022-05-04 18:38:51,785,4,[17],USD,3,0.66,twitter
533,2022-05-04 19:21:42,657,2,"[18, 31]",USD,28,3.9200000000000004,ppc
534,2022-05-04 21:12:38,791,4,[30],USD,6,1.32,ppc
535,2022-05-04 21:27:22,326,3,"[23, 14]",USD,535,32.1,instagram
536,2022-05-04 21:42:18,445,5,[18],USD,3,0.24,twitter
537,2022-05-04 21:49:07,448,4,[14],USD,450,99.0,ppc
538,2022-05-04 22:15:05,72,4,[17],USD,3,0.66,instagram
539,2022-05-04 22:52:35,782,4,[13],USD,4,0.88,instagram
540,2022-05-04 23:24:01,623,4,[5],USD,50,11.0,instagram
541,2022-05-04 23:36:29,28,3,"[24, 8, 4]",USD,154,9.24,ppc
542,2022-05-05 00:02:19,416,5,[38],USD,25,2.0,facebook
543,2022-05-05 00:23:30,166,2,[28],USD,75,10.500000000000002,organic
544,2022-05-05 00:55:32,135,4,"[10, 8]",USD,65,14.3,instagram
545,2022-05-05 00:59:31,520,3,"[9, 22, 16, 7]",USD,350,21.0,ppc
546,2022-05-05 01:38:22,143,4,"[30, 25, 25, 12]",USD,168,36.96,facebook
547,2022-05-05 02:00:25,622,5,[10],USD,40,3.2,instagram
548,2022-05-05 04:00:25,555,5,[9],USD,60,4.8,ppc
549,2022-05-05 04:05:47,102,4,[11],USD,70,15.4,ppc
550,2022-05-05 04:37:49,1,2,"[31, 10]",USD,65,9.100000000000001,facebook
551,2022-05-05 04:43:09,583,5,"[31, 9]",USD,85,6.8,ppc
552,2022-05-05 05:06:02,133,3,[24],USD,99,5.9399999999999995,facebook
553,2022-05-05 05:47:53,130,1,[29],USD,30,5.3999999999999995,organic
554,2022-05-05 05:56:28,409,5,[5],USD,50,4.0,ppc
555,2022-05-05 07:30:03,166,3,[34],USD,20,1.2,instagram
556,2022-05-05 07:30:15,211,3,[12],USD,4,0.24,instagram
557,2022-05-05 08:05:06,671,5,"[16, 9, 25]",USD,259,20.72,ppc
558,2022-05-05 08:16:30,211,3,"[38, 10, 9]",USD,125,7.5,instagram
559,2022-05-05 08:23:04,519,3,"[9, 8]",USD,85,5.1,instagram
560,2022-05-05 08:25:03,320,4,"[4, 33, 10]",USD,90,19.8,direct
561,2022-05-05 09:05:33,599,1,[2],USD,250,45.0,instagram
562,2022-05-05 10:29:54,761,4,"[26, 16, 19, 9]",USD,333,73.26,facebook
563,2022-05-05 11:07:28,821,4,[16],USD,120,26.4,facebook
564,2022-05-05 12:08:20,535,4,"[7, 26, 16, 20]",USD,382,84.04,instagram
565,2022-05-05 12:21:28,725,4,[27],USD,65,14.3,organic
566,2022-05-05 12:59:41,773,3,"[31, 2, 36]",USD,305,18.3,organic
567,2022-05-05 13:10:06,724,4,[33],USD,20,4.4,instagram
568,2022-05-05 14:07:43,331,4,[36],USD,30,6.6,ppc
569,2022-05-05 14:37:54,703,4,"[10, 27, 16]",USD,225,49.5,organic
570,2022-05-05 16:29:50,436,5,"[33, 33, 31, 4, 22]",USD,170,13.6,organic
571,2022-05-05 16:55:23,5,1,[26],USD,150,27.0,facebook
572,2022-05-05 17:16:33,28,4,"[37, 7, 14]",USD,575,126.5,facebook
573,2022-05-05 17:36:31,700,4,[29],USD,30,6.6,ppc
574,2022-05-05 17:52:37,498,3,[35],USD,20,1.2,instagram
575,2022-05-05 17:59:29,556,3,[14],USD,450,27.0,instagram
576,2022-05-05 18:03:58,681,4,"[22, 27]",USD,140,30.8,instagram
577,2022-05-05 18:05:30,284,5,"[16, 36, 17]",USD,153,12.24,direct
578,2022-05-05 18:39:19,322,3,[24],USD,99,5.9399999999999995,ppc
579,2022-05-05 18:49:33,482,5,"[24, 4, 24]",USD,228,18.240000000000002,ppc
580,2022-05-05 21:17:35,347,4,"[17, 38, 8]",USD,53,11.66,instagram
581,2022-05-05 22:10:10,218,3,"[9, 22]",USD,135,8.1,direct
582,2022-05-05 22:37:28,182,3,"[9, 22]",USD,135,8.1,twitter
583,2022-05-05 23:15:19,691,3,"[25, 8, 20, 39, 8]",USD,161,9.66,organic
584,2022-05-06 00:45:02,148,4,[35],USD,20,4.4,organic
585,2022-05-06 01:13:15,823,4,"[7, 17]",USD,98,21.56,organic
586,2022-05-06 01:23:23,175,2,"[27, 30, 17]",USD,74,10.360000000000001,ppc
587,2022-05-06 01:23:50,112,3,[24],USD,99,5.9399999999999995,organic
588,2022-05-06 01:50:51,547,1,[22],USD,75,13.5,ppc
589,2022-05-06 03:05:56,609,4,"[15, 15]",USD,160,35.2,ppc
590,2022-05-06 03:16:13,788,5,"[28, 38]",USD,100,8.0,instagram
591,2022-05-06 03:32:42,1,4,"[5, 31, 24]",USD,174,38.28,direct
592,2022-05-06 03:50:09,490,5,"[27, 39]",USD,80,6.4,instagram
593,2022-05-06 05:08:35,289,3,[28],USD,75,4.5,organic
594,2022-05-06 05:09:22,77,4,"[5, 38]",USD,75,16.5,instagram
595,2022-05-06 05:54:24,65,3,[7],USD,95,5.7,facebook
596,2022-05-06 06:13:24,615,4,[19],USD,3,0.66,ppc
597,2022-05-06 06:43:20,125,5,[30],USD,6,0.48,organic
598,2022-05-06 07:45:36,236,3,"[12, 24]",USD,103,6.18,ppc
599,2022-05-06 07:54:53,441,4,[40],USD,24,5.28,facebook
600,2022-05-06 08:10:45,771,3,"[10, 10, 38]",USD,105,6.3,facebook
601,2022-05-06 08:36:45,705,3,"[38, 27, 16, 12]",USD,214,12.84,facebook
602,2022-05-06 09:12:39,121,5,"[17, 30]",USD,9,0.72,ppc
603,2022-05-06 09:18:28,383,1,"[9, 9]",USD,120,21.599999999999998,instagram
604,2022-05-06 09:30:52,1,2,"[17, 19, 7]",USD,101,14.14,instagram
605,2022-05-06 09:53:27,277,4,[37],USD,30,6.6,organic
606,2022-05-06 10:10:47,814,1,"[9, 6, 16]",USD,185,33.3,instagram
607,2022-05-06 10:50:08,595,4,"[33, 17, 9]",USD,83,18.26,ppc
608,2022-05-06 11:14:09,272,4,[9],USD,60,13.2,organic
609,2022-05-06 11:33:03,245,3,[19],USD,3,0.18,instagram
610,2022-05-06 11:41:09,616,4,[5],USD,50,11.0,ppc
611,2022-05-06 11:41:43,438,4,[1],USD,225,49.5,instagram
612,2022-05-06 12:51:40,336,4,"[30, 17, 17, 33, 30]",USD,38,8.36,instagram
613,2022-05-06 13:45:55,82,4,"[1, 28]",USD,300,66.0,ppc
614,2022-05-06 15:20:27,248,1,[39],USD,15,2.6999999999999997,twitter
615,2022-05-06 17:10:21,69,4,"[4, 16, 31]",USD,175,38.5,facebook
616,2022-05-06 18:02:10,704,3,"[3, 22, 4]",USD,235,14.1,ppc
617,2022-05-06 18:15:09,209,4,"[8, 16, 35, 36, 23]",USD,280,61.6,ppc
618,2022-05-06 18:39:43,339,3,"[7, 24, 8, 26]",USD,369,22.14,instagram
619,2022-05-06 18:41:25,23,4,"[38, 5, 10]",USD,115,25.3,instagram
620,2022-05-06 19:38:11,237,5,[28],USD,75,6.0,organic
621,2022-05-06 20:18:52,208,3,"[17, 27]",USD,68,4.08,instagram
622,2022-05-06 20:39:18,700,4,[13],USD,4,0.88,organic
623,2022-05-06 20:49:01,151,4,"[15, 27]",USD,145,31.9,instagram
624,2022-05-06 21:06:07,47,4,[14],USD,450,99.0,instagram
625,2022-05-06 21:25:13,325,4,"[6, 31, 32, 7]",USD,240,52.8,organic
626,2022-05-06 21:35:34,316,3,"[8, 31, 8, 10]",USD,115,6.8999999999999995,instagram
627,2022-05-06 21:44:27,476,5,[38],USD,25,2.0,direct
628,2022-05-06 22:51:55,631,5,"[9, 17]",USD,63,5.04,instagram
629,2022-05-07 00:30:38,772,4,"[6, 40, 25, 16]",USD,228,50.160000000000004,direct
630,2022-05-07 00:33:09,673,4,"[3, 30, 18, 9]",USD,199,43.78,instagram
631,2022-05-07 00:35:23,342,4,"[7, 4, 26]",USD,275,60.5,instagram
632,2022-05-07 00:43:53,829,3,[1],USD,225,13.5,instagram
633,2022-05-07 01:37:14,357,4,[27],USD,65,14.3,instagram
634,2022-05-07 03:13:27,338,4,"[8, 24]",USD,124,27.28,ppc
635,2022-05-07 03:59:16,753,3,[8],USD,25,1.5,organic
636,2022-05-07 04:13:23,61,4,"[20, 2]",USD,267,58.74,facebook
637,2022-05-07 04:39:28,659,1,"[9, 36]",USD,90,16.2,organic
638,2022-05-07 05:27:50,141,2,"[31, 27]",USD,90,12.600000000000001,instagram
639,2022-05-07 06:04:21,23,4,"[31, 32, 6]",USD,145,31.9,organic
640,2022-05-07 06:32:33,785,4,"[38, 8]",USD,50,11.0,organic
641,2022-05-07 06:37:47,593,5,"[9, 23, 31]",USD,170,13.6,organic
642,2022-05-07 07:56:16,744,4,[17],USD,3,0.66,facebook
643,2022-05-07 08:20:33,737,3,[8],USD,25,1.5,instagram
644,2022-05-07 09:01:03,51,5,[22],USD,75,6.0,instagram
645,2022-05-07 09:54:45,604,1,"[17, 35]",USD,23,4.14,instagram
646,2022-05-07 10:04:59,63,1,"[4, 16]",USD,150,27.0,instagram
647,2022-05-07 10:49:43,620,4,[12],USD,4,0.88,ppc
648,2022-05-07 11:40:46,791,3,[19],USD,3,0.18,ppc
649,2022-05-07 12:00:15,643,5,"[27, 8, 1, 10]",USD,355,28.400000000000002,ppc
650,2022-05-07 13:24:13,756,3,"[33, 6, 9]",USD,85,5.1,organic
651,2022-05-07 13:25:22,362,1,"[7, 25]",USD,174,31.32,facebook
652,2022-05-07 14:28:49,372,4,"[17, 6]",USD,8,1.76,twitter
653,2022-05-07 14:44:20,238,2,[35],USD,20,2.8000000000000003,instagram
654,2022-05-07 14:46:18,41,4,"[12, 10]",USD,44,9.68,ppc
655,2022-05-07 14:47:45,641,5,[32],USD,115,9.200000000000001,instagram
656,2022-05-07 15:25:54,664,4,"[18, 8, 27, 26]",USD,243,53.46,facebook
657,2022-05-07 15:37:59,313,5,"[9, 31]",USD,85,6.8,ppc
658,2022-05-07 16:20:36,511,1,[37],USD,30,5.3999999999999995,organic
659,2022-05-07 16:32:03,693,3,[4],USD,30,1.7999999999999998,facebook
660,2022-05-07 17:00:42,583,4,"[21, 23, 9, 17]",USD,202,44.44,direct
661,2022-05-07 17:09:46,793,5,"[7, 1, 10, 7]",USD,455,36.4,ppc
662,2022-05-07 17:44:07,586,5,"[16, 9]",USD,180,14.4,organic
663,2022-05-07 18:13:07,587,3,"[38, 30, 18]",USD,34,2.04,facebook
664,2022-05-07 18:32:48,102,4,[22],USD,75,16.5,ppc
665,2022-05-07 18:40:02,168,4,"[28, 16, 24]",USD,294,64.68,twitter
666,2022-05-07 19:41:30,607,4,"[10, 1, 28, 14]",USD,790,173.8,instagram
667,2022-05-07 20:09:19,677,5,"[27, 31, 8, 9]",USD,175,14.0,instagram
668,2022-05-07 20:22:27,16,2,[14],USD,450,63.00000000000001,ppc
669,2022-05-07 21:38:01,665,4,[16],USD,120,26.4,organic
670,2022-05-07 22:30:23,14,1,[34],USD,20,3.5999999999999996,organic
671,2022-05-07 22:58:01,526,2,"[37, 25, 28]",USD,184,25.76,instagram
672,2022-05-07 23:01:20,170,1,[7],USD,95,17.099999999999998,instagram
673,2022-05-07 23:09:05,339,3,[35],USD,20,1.2,instagram
674,2022-05-08 00:22:32,118,4,[17],USD,3,0.66,ppc
675,2022-05-08 01:49:03,389,5,[1],USD,225,18.0,instagram
676,2022-05-08 02:27:47,499,4,[8],USD,25,5.5,instagram
677,2022-05-08 03:17:32,622,5,"[19, 9, 4]",USD,93,7.44,ppc
678,2022-05-08 04:21:43,673,1,[36],USD,30,5.3999999999999995,organic
679,2022-05-08 04:59:10,694,5,[36],USD,30,2.4,instagram
680,2022-05-08 06:03:35,261,1,"[1, 24, 5, 1]",USD,599,107.82,ppc
681,2022-05-08 06:16:44,461,3,[8],USD,25,1.5,ppc
682,2022-05-08 07:20:44,485,2,"[7, 9, 8, 4, 31]",USD,235,32.900000000000006,instagram
683,2022-05-08 07:26:32,536,3,"[14, 7, 24]",USD,644,38.64,facebook
684,2022-05-08 07:38:48,568,4,"[24, 16]",USD,219,48.18,facebook
685,2022-05-08 08:20:50,439,3,[4],USD,30,1.7999999999999998,facebook
686,2022-05-08 08:42:44,26,4,"[39, 16, 23]",USD,220,48.4,facebook
687,2022-05-08 08:56:33,689,4,"[35, 34, 27, 8]",USD,130,28.6,instagram
688,2022-05-08 09:01:53,383,3,"[40, 7, 8, 39]",USD,159,9.54,facebook
689,2022-05-08 09:50:11,822,4,"[38, 7, 3]",USD,250,55.0,ppc
690,2022-05-08 10:20:53,341,1,[8],USD,25,4.5,instagram
691,2022-05-08 10:24:46,9,3,"[9, 4]",USD,90,5.3999999999999995,facebook
692,2022-05-08 10:50:07,533,3,"[16, 4]",USD,150,9.0,organic
693,2022-05-08 11:24:24,678,5,[8],USD,25,2.0,facebook
694,2022-05-08 11:29:46,536,3,[8],USD,25,1.5,instagram
695,2022-05-08 12:26:33,534,4,[32],USD,115,25.3,ppc
696,2022-05-08 12:46:15,49,2,"[4, 9, 31, 33]",USD,135,18.900000000000002,ppc
697,2022-05-08 12:54:33,554,4,[12],USD,4,0.88,facebook
698,2022-05-08 13:13:08,605,3,[26],USD,150,9.0,instagram
