order_id,basket_item_id,ordered_product_skus,price_amount,basket_total
655,1358,32,115,115
656,1359,18,3,243
656,1360,8,25,243
656,1361,27,65,243
656,1362,26,150,243
657,1363,9,60,85
657,1364,31,25,85
658,1365,37,30,30
659,1366,4,30,30
660,1367,21,54,202
660,1368,23,85,202
660,1369,9,60,202
660,1370,17,3,202
661,1371,7,95,455
661,1372,1,225,455
661,1373,10,40,455
661,1374,7,95,455
662,1375,16,120,180
662,1376,9,60,180
663,1377,38,25,34
663,1378,30,6,34
663,1379,18,3,34
664,1380,22,75,75
665,1381,28,75,294
665,1382,16,120,294
665,1383,24,99,294
666,1384,10,40,790
666,1385,1,225,790
666,1386,28,75,790
666,1387,14,450,790
667,1388,27,65,175
667,1389,31,25,175
667,1390,8,25,175
667,1391,9,60,175
668,1392,14,450,450
669,1393,16,120,120
670,1394,34,20,20
671,1395,37,30,184
671,1396,25,79,184
671,1397,28,75,184
672,1398,7,95,95
673,1399,35,20,20
674,1400,17,3,3
675,1401,1,225,225
676,1402,8,25,25
677,1403,19,3,93
677,1404,9,60,93
677,1405,4,30,93
678,1406,36,30,30
679,1407,36,30,30
680,1408,1,225,599
680,1409,24,99,599
680,1410,5,50,599
680,1411,1,225,599
681,1412,8,25,25
682,1413,7,95,235
682,1414,9,60,235
682,1415,8,25,235
682,1416,4,30,235
682,1417,31,25,235
683,1418,14,450,644
683,1419,7,95,644
683,1420,24,99,644
684,1421,24,99,219
684,1422,16,120,219
685,1423,4,30,30
686,1424,39,15,220
686,1425,16,120,220
686,1426,23,85,220
687,1427,35,20,130
687,1428,34,20,130
687,1429,27,65,130
687,1430,8,25,130
688,1431,40,24,159
688,1432,7,95,159
688,1433,8,25,159
688,1434,39,15,159
689,1435,38,25,250
689,1436,7,95,250
689,1437,3,130,250
690,1438,8,25,25
691,1439,9,60,90
691,1440,4,30,90
692,1441,16,120,150
692,1442,4,30,150
693,1443,8,25,25
694,1444,8,25,25
695,1445,32,115,115
696,1446,4,30,135
696,1447,9,60,135
696,1448,31,25,135
696,1449,33,20,135
697,1450,12,4,4
698,1451,26,150,150
699,1452,21,54,54
700,1453,14,450,549
700,1454,24,99,549
701,1455,35,20,20
702,1456,8,25,100
702,1457,28,75,100
703,1458,10,40,349
703,1459,7,95,349
703,1460,27,65,349
703,1461,16,120,349
703,1462,31,25,349
703,1463,12,4,349
704,1464,30,6,6
705,1465,37,30,30
706,1466,34,20,115
706,1467,7,95,115
707,1468,35,20,20
708,1469,1,225,245
708,1470,33,20,245
709,1471,7,95,149
709,1472,21,54,149
710,1473,39,15,15
711,1474,33,20,159
711,1475,10,40,159
711,1476,24,99,159
712,1477,38,25,25
713,1478,31,25,253
713,1479,17,3,253
713,1480,1,225,253
714,1481,17,3,3
715,1482,28,75,100
715,1483,31,25,100
716,1484,5,50,157
716,1485,8,25,157
716,1486,20,17,157
716,1487,27,65,157
717,1488,23,85,594
717,1489,29,30,594
717,1490,12,4,594
717,1491,38,25,594
717,1492,14,450,594
718,1493,27,65,90
718,1494,31,25,90
719,1495,37,30,30
720,1496,31,25,140
720,1497,32,115,140
721,1498,4,30,55
721,1499,31,25,55
722,1500,24,99,208
722,1501,40,24,208
722,1502,23,85,208
723,1503,14,450,450
724,1504,33,20,20
725,1505,4,30,30
726,1506,16,120,120
727,1507,10,40,238
727,1508,7,95,238
727,1509,24,99,238
727,1510,13,4,238
728,1511,19,3,98
728,1512,7,95,98
729,1513,24,99,259
729,1514,16,120,259
729,1515,10,40,259
730,1516,4,30,150
730,1517,7,95,150
730,1518,8,25,150
731,1519,25,79,404
731,1520,28,75,404
731,1521,2,250,404
732,1522,2,250,464
732,1523,35,20,464
732,1524,24,99,464
732,1525,7,95,464
733,1526,22,75,115
733,1527,10,40,115
734,1528,23,85,85
735,1529,16,120,220
735,1530,22,75,220
735,1531,31,25,220
736,1532,25,79,99
736,1533,35,20,99
737,1534,31,25,40
737,1535,39,15,40
738,1536,12,4,4
739,1537,17,3,123
739,1538,16,120,123
740,1539,9,60,288
740,1540,7,95,288
740,1541,3,130,288
740,1542,17,3,288
741,1543,2,250,250
742,1544,10,40,155
742,1545,8,25,155
742,1546,31,25,155
742,1547,27,65,155
743,1548,16,120,120
744,1549,15,80,80
745,1550,32,115,115
746,1551,9,60,60
747,1552,3,130,130
748,1553,16,120,195
748,1554,28,75,195
749,1555,10,40,133
749,1556,19,3,133
749,1557,9,60,133
749,1558,36,30,133
750,1559,20,17,17
751,1560,27,65,189
751,1561,16,120,189
751,1562,12,4,189
752,1563,31,25,145
752,1564,16,120,145
753,1565,39,15,15
754,1566,15,80,80
755,1567,37,30,30
756,1568,38,25,25
757,1569,9,60,364
757,1570,22,75,364
757,1571,12,4,364
757,1572,1,225,364
758,1573,22,75,105
758,1574,4,30,105
759,1575,32,115,210
759,1576,7,95,210
760,1577,11,70,70
761,1578,1,225,228
761,1579,17,3,228
762,1580,22,75,155
762,1581,15,80,155
763,1582,31,25,25
764,1583,32,115,265
764,1584,26,150,265
765,1585,28,75,75
766,1586,4,30,150
766,1587,16,120,150
767,1588,30,6,60
767,1589,21,54,60
768,1590,10,40,80
768,1591,31,25,80
768,1592,39,15,80
769,1593,10,40,135
769,1594,7,95,135
770,1595,21,54,54
771,1596,8,25,75
771,1597,8,25,75
771,1598,38,25,75
772,1599,24,99,203
772,1600,25,79,203
772,1601,38,25,203
773,1602,22,75,399
773,1603,24,99,399
773,1604,8,25,399
773,1605,29,30,399
773,1606,10,40,399
773,1607,3,130,399
774,1608,1,225,320
774,1609,7,95,320
775,1610,10,40,73
775,1611,19,3,73
775,1612,36,30,73
776,1613,12,4,7
776,1614,17,3,7
777,1615,31,25,25
778,1616,8,25,95
778,1617,27,65,95
778,1618,6,5,95
779,1619,38,25,25
780,1620,24,99,457
780,1621,21,54,457
780,1622,1,225,457
780,1623,21,54,457
780,1624,38,25,457
781,1625,8,25,53
781,1626,17,3,53
781,1627,8,25,53
782,1628,19,3,232
782,1629,3,130,232
782,1630,24,99,232
783,1631,10,40,40
784,1632,31,25,160
784,1633,9,60,160
784,1634,22,75,160
785,1635,3,130,180
785,1636,5,50,180
786,1637,30,6,6
787,1638,24,99,202
787,1639,11,70,202
787,1640,4,30,202
787,1641,17,3,202
788,1642,22,75,75
789,1643,24,99,128
789,1644,8,25,128
789,1645,13,4,128
790,1646,4,30,154
790,1647,31,25,154
790,1648,24,99,154
791,1649,7,95,95
792,1650,1,225,225
793,1651,3,130,130
794,1652,9,60,159
794,1653,24,99,159
795,1654,37,30,150
795,1655,33,20,150
795,1656,31,25,150
795,1657,22,75,150
796,1658,7,95,95
797,1659,21,54,54
798,1660,38,25,220
798,1661,16,120,220
798,1662,22,75,220
799,1663,23,85,85
800,1664,18,3,3
801,1665,17,3,102
801,1666,24,99,102
802,1667,1,225,675
802,1668,38,25,675
802,1669,1,225,675
802,1670,23,85,675
802,1671,32,115,675
803,1672,30,6,12
803,1673,18,3,12
803,1674,18,3,12
804,1675,5,50,275
804,1676,1,225,275
805,1677,7,95,150
805,1678,8,25,150
805,1679,37,30,150
806,1680,14,450,475
806,1681,8,25,475
807,1682,38,25,50
807,1683,31,25,50
808,1684,17,3,3
809,1685,22,75,143
809,1686,18,3,143
809,1687,27,65,143
810,1688,21,54,159
810,1689,15,80,159
810,1690,31,25,159
811,1691,40,24,152
811,1692,34,20,152
811,1693,23,85,152
811,1694,34,20,152
811,1695,17,3,152
812,1696,40,24,274
812,1697,2,250,274
813,1698,32,115,115
814,1699,26,150,405
814,1700,29,30,405
814,1701,1,225,405
815,1702,14,450,925
815,1703,31,25,925
815,1704,14,450,925
816,1705,23,85,85
817,1706,7,95,435
817,1707,1,225,435
817,1708,32,115,435
818,1709,17,3,143
818,1710,27,65,143
818,1711,22,75,143
819,1712,24,99,188
819,1713,12,4,188
819,1714,35,20,188
819,1715,27,65,188
820,1716,18,3,3
821,1717,31,25,141
821,1718,20,17,141
821,1719,24,99,141
822,1720,7,95,214
822,1721,12,4,214
822,1722,34,20,214
822,1723,7,95,214
823,1724,38,25,40
823,1725,39,15,40
824,1726,27,65,200
824,1727,7,95,200
824,1728,31,25,200
824,1729,39,15,200
825,1730,4,30,115
825,1731,27,65,115
825,1732,33,20,115
826,1733,20,17,42
826,1734,8,25,42
827,1735,5,50,50
828,1736,10,40,190
828,1737,26,150,190
829,1738,13,4,4
830,1739,37,30,30
831,1740,15,80,100
831,1741,35,20,100
832,1742,35,20,289
832,1743,11,70,289
832,1744,16,120,289
832,1745,25,79,289
833,1746,10,40,115
833,1747,22,75,115
834,1748,8,25,525
834,1749,36,30,525
834,1750,26,150,525
834,1751,1,225,525
834,1752,7,95,525
835,1753,40,24,24
836,1754,1,225,290
836,1755,27,65,290
837,1756,37,30,30
838,1757,22,75,199
838,1758,24,99,199
838,1759,38,25,199
839,1760,17,3,47
839,1761,12,4,47
839,1762,10,40,47
840,1763,36,30,30
841,1764,38,25,85
841,1765,4,30,85
841,1766,4,30,85
842,1767,7,95,198
842,1768,25,79,198
842,1769,40,24,198
843,1770,7,95,98
843,1771,18,3,98
844,1772,8,25,90
844,1773,27,65,90
845,1774,19,3,3
846,1775,32,115,415
846,1776,1,225,415
846,1777,22,75,415
847,1778,16,120,120
848,1779,38,25,25
849,1780,10,40,290
849,1781,2,250,290
850,1782,1,225,300
850,1783,22,75,300
851,1784,39,15,15
852,1785,40,24,24
853,1786,19,3,8
853,1787,6,5,8
854,1788,18,3,3
855,1789,38,25,25
856,1790,16,120,135
856,1791,39,15,135
857,1792,31,25,100
857,1793,28,75,100
858,1794,35,20,66
858,1795,35,20,66
858,1796,33,20,66
858,1797,30,6,66
859,1798,17,3,20
859,1799,20,17,20
860,1800,27,65,320
860,1801,1,225,320
860,1802,4,30,320
861,1803,36,30,30
862,1804,37,30,160
862,1805,8,25,160
862,1806,31,25,160
862,1807,27,65,160
862,1808,39,15,160
863,1809,4,30,300
863,1810,16,120,300
863,1811,23,85,300
863,1812,27,65,300
864,1813,19,3,3
865,1814,3,130,395
865,1815,11,70,395
865,1816,28,75,395
865,1817,16,120,395
866,1818,9,60,184
866,1819,24,99,184
866,1820,38,25,184
867,1821,24,99,99
868,1822,1,225,228
868,1823,19,3,228
869,1824,5,50,50
870,1825,6,5,5
871,1826,4,30,30
872,1827,1,225,225
873,1828,29,30,255
873,1829,1,225,255
874,1830,17,3,3
875,1831,27,65,87
875,1832,20,17,87
875,1833,6,5,87
876,1834,8,25,25
877,1835,4,30,33
877,1836,17,3,33
878,1837,10,40,143
878,1838,13,4,143
878,1839,24,99,143
879,1840,25,79,79
880,1841,4,30,30
881,1842,13,4,483
881,1843,14,450,483
881,1844,13,4,483
881,1845,8,25,483
882,1846,7,95,95
883,1847,26,150,153
883,1848,17,3,153
884,1849,31,25,85
884,1850,9,60,85
885,1851,16,120,120
886,1852,13,4,4
887,1853,7,95,95
888,1854,38,25,500
888,1855,14,450,500
888,1856,38,25,500
889,1857,1,225,450
889,1858,1,225,450
890,1859,3,130,130
891,1860,22,75,225
891,1861,28,75,225
891,1862,22,75,225
892,1863,8,25,25
893,1864,32,115,155
893,1865,10,40,155
894,1866,8,25,25
895,1867,28,75,75
896,1868,29,30,30
897,1869,29,30,30
898,1870,22,75,75
899,1871,8,25,239
899,1872,24,99,239
899,1873,32,115,239
900,1874,17,3,126
900,1875,16,120,126
900,1876,19,3,126
901,1877,4,30,30
902,1878,1,225,455
902,1879,37,30,455
902,1880,32,115,455
902,1881,23,85,455
903,1882,37,30,30
904,1883,16,120,120
905,1884,24,99,324
905,1885,1,225,324
906,1886,25,79,79
907,1887,17,3,43
907,1888,10,40,43
908,1889,29,30,55
908,1890,38,25,55
909,1891,8,25,25
910,1892,19,3,3
911,1893,37,30,30
912,1894,28,75,75
913,1895,4,30,80
913,1896,38,25,80
913,1897,8,25,80
914,1898,23,85,85
915,1899,40,24,24
916,1900,26,150,620
916,1901,33,20,620
916,1902,14,450,620
917,1903,38,25,25
918,1904,11,70,295
918,1905,1,225,295
919,1906,7,95,95
920,1907,9,60,90
920,1908,4,30,90
921,1909,17,3,3
922,1910,6,5,190
922,1911,27,65,190
922,1912,16,120,190
923,1913,38,25,28
923,1914,17,3,28
924,1915,27,65,144
924,1916,25,79,144
925,1917,25,79,103
925,1918,40,24,103
926,1919,5,50,50
927,1920,22,75,150
927,1921,22,75,150
928,1922,10,40,40
929,1923,17,3,152
929,1924,11,70,152
929,1925,25,79,152
930,1926,30,6,6
931,1927,37,30,30
932,1928,9,60,135
932,1929,22,75,135
933,1930,31,25,68
933,1931,10,40,68
933,1932,17,3,68
934,1933,8,25,205
934,1934,9,60,205
934,1935,16,120,205
935,1936,24,99,149
935,1937,35,20,149
935,1938,4,30,149
936,1939,13,4,4
937,1940,20,17,17
938,1941,18,3,153
938,1942,37,30,153
938,1943,16,120,153
939,1944,6,5,520
939,1945,14,450,520
939,1946,27,65,520
940,1947,5,50,50
941,1948,19,3,228
941,1949,1,225,228
942,1950,31,25,145
942,1951,16,120,145
943,1952,25,79,79
944,1953,17,3,3
945,1954,8,25,250
945,1955,1,225,250
946,1956,19,3,3
947,1957,17,3,68
947,1958,27,65,68
948,1959,1,225,290
948,1960,27,65,290
949,1961,28,75,75
950,1962,17,3,28
950,1963,8,25,28
951,1964,34,20,20
952,1965,16,120,445
952,1966,2,250,445
952,1967,22,75,445
953,1968,30,6,6
954,1969,39,15,15
955,1970,26,150,150
956,1971,40,24,114
956,1972,27,65,114
956,1973,31,25,114
957,1974,18,3,28
957,1975,31,25,28
958,1976,37,30,30
959,1977,22,75,165
959,1978,4,30,165
959,1979,9,60,165
960,1980,16,120,120
961,1981,20,17,17
962,1982,16,120,120
963,1983,15,80,80
964,1984,12,4,4
965,1985,9,60,60
966,1986,10,40,210
966,1987,3,130,210
966,1988,10,40,210
967,1989,32,115,195
967,1990,15,80,195
968,1991,26,150,150
969,1992,14,450,453
969,1993,19,3,453
970,1994,1,225,344
970,1995,40,24,344
970,1996,7,95,344
971,1997,7,95,95
972,1998,36,30,30
973,1999,7,95,160
973,2000,27,65,160
974,2001,27,65,65
975,2002,4,30,210
975,2003,16,120,210
975,2004,9,60,210
976,2005,21,54,404
976,2006,35,20,404
976,2007,9,60,404
976,2008,35,20,404
976,2009,2,250,404
977,2010,10,40,150
977,2011,31,25,150
977,2012,38,25,150
977,2013,9,60,150
978,2014,27,65,95
978,2015,29,30,95
979,2016,1,225,225
980,2017,31,25,414
980,2018,31,25,414
980,2019,39,15,414
980,2020,2,250,414
980,2021,24,99,414
981,2022,4,30,80
981,2023,5,50,80
982,2024,4,30,30
983,2025,14,450,549
983,2026,24,99,549
984,2027,40,24,24
985,2028,15,80,80
986,2029,36,30,230
986,2030,11,70,230
986,2031,3,130,230
987,2032,16,120,120
988,2033,8,25,275
988,2034,2,250,275
989,2035,4,30,180
989,2036,26,150,180
990,2037,17,3,78
990,2038,22,75,78
991,2039,36,30,112
991,2040,27,65,112
991,2041,20,17,112
992,2042,20,17,142
992,2043,9,60,142
992,2044,27,65,142
993,2045,22,75,79
993,2046,12,4,79
994,2047,37,30,70
994,2048,10,40,70
995,2049,28,75,75
996,2050,8,25,124
996,2051,24,99,124
997,2052,4,30,230
997,2053,18,3,230
997,2054,20,17,230
997,2055,9,60,230
997,2056,16,120,230
998,2057,19,3,3
999,2058,33,20,20
1000,2059,4,30,50
1000,2060,33,20,50
1001,2061,38,25,273
1001,2062,18,3,273
1001,2063,7,95,273
1001,2064,26,150,273
1002,2065,3,130,284
1002,2066,25,79,284
1002,2067,28,75,284
1003,2068,38,25,25
1004,2069,39,15,15
1005,2070,9,60,140
1005,2071,28,75,140
1005,2072,6,5,140
1006,2073,11,70,214
1006,2074,25,79,214
1006,2075,27,65,214
1007,2076,30,6,6
1008,2077,15,80,383
1008,2078,1,225,383
1008,2079,28,75,383
1008,2080,17,3,383
1009,2081,18,3,3
1010,2082,38,25,45
1010,2083,35,20,45
1011,2084,20,17,17
