order_id,order_date,user_id,partner_id,ordered_product_skus,currency,basket_total,profit,referrer
10913,2023-09-28 07:40:47,4353,4,[7],USD,95,20.9,ppc
10914,2023-09-28 07:41:05,10577,1,"[17, 24]",USD,102,18.36,twitter
10915,2023-09-28 07:43:50,14331,9,[38],USD,25,0.75,organic
10916,2023-09-28 07:44:15,5228,3,"[38, 14]",USD,475,28.5,ppc
10917,2023-09-28 07:45:37,15715,4,"[10, 9]",USD,100,22.0,facebook
10918,2023-09-28 07:50:26,13942,5,"[18, 15, 31]",USD,108,8.64,facebook
10919,2023-09-28 07:54:49,15668,3,"[35, 5, 38]",USD,95,5.7,facebook
10920,2023-09-28 07:55:23,12265,7,"[15, 28, 15]",USD,235,16.450000000000003,organic
10921,2023-09-28 07:56:03,7964,5,"[38, 19, 31]",USD,53,4.24,twitter
10922,2023-09-28 08:08:03,14553,9,"[34, 25]",USD,99,2.9699999999999998,facebook
10923,2023-09-28 08:11:53,13913,4,"[19, 22]",USD,78,17.16,organic
10924,2023-09-28 08:13:35,11724,3,[3],USD,130,7.8,ppc
10925,2023-09-28 08:16:08,10518,1,[10],USD,40,7.199999999999999,instagram
10926,2023-09-28 08:28:07,9560,4,[25],USD,79,17.38,ppc
10927,2023-09-28 08:36:34,5446,8,"[24, 17, 6]",USD,107,11.77,instagram
10928,2023-09-28 08:41:38,9712,4,"[38, 31, 15]",USD,130,28.6,instagram
10929,2023-09-28 09:05:48,11854,8,[39],USD,15,1.65,instagram
10930,2023-09-28 09:07:32,1040,3,"[15, 21, 17, 5, 25]",USD,266,15.959999999999999,instagram
10931,2023-09-28 09:11:55,1179,9,"[6, 17, 4]",USD,38,1.14,facebook
10932,2023-09-28 10:25:32,4534,9,"[10, 10]",USD,80,2.4,facebook
10933,2023-09-28 10:51:41,1339,5,"[35, 11]",USD,90,7.2,ppc
10934,2023-09-28 16:15:04,10465,5,"[14, 16]",USD,570,45.6,instagram
10935,2023-09-28 21:34:05,14610,4,"[5, 37]",USD,80,17.6,direct
10936,2023-09-29 00:43:12,1057,8,[14],USD,450,49.5,twitter
10937,2023-09-29 03:01:51,4463,3,[39],USD,15,0.8999999999999999,ppc
10938,2023-09-29 05:23:20,2220,7,"[38, 25, 38]",USD,129,9.030000000000001,ppc
10939,2023-09-29 05:35:12,9751,4,[31],USD,25,5.5,ppc
10940,2023-09-29 05:35:48,1556,7,[17],USD,3,0.21000000000000002,ppc
10941,2023-09-29 06:11:24,4064,4,"[31, 18, 32, 30]",USD,149,32.78,instagram
10942,2023-09-29 06:14:32,757,7,"[20, 12, 21, 31]",USD,100,7.000000000000001,ppc
10943,2023-09-29 06:38:14,12396,5,"[12, 31, 25]",USD,108,8.64,instagram
10944,2023-09-29 06:51:03,4740,3,[36],USD,30,1.7999999999999998,facebook
10945,2023-09-29 06:51:27,12996,8,"[31, 3, 39]",USD,170,18.7,ppc
10946,2023-09-29 06:51:40,2675,4,[35],USD,20,4.4,direct
10947,2023-09-29 06:57:28,3546,4,"[17, 3, 22]",USD,208,45.76,instagram
10948,2023-09-29 06:59:14,2916,9,"[28, 3, 17, 8]",USD,233,6.989999999999999,instagram
10949,2023-09-29 07:01:22,2429,9,[25],USD,79,2.37,instagram
10950,2023-09-29 07:02:58,1544,8,"[33, 5]",USD,70,7.7,direct
10951,2023-09-29 07:03:03,13572,3,[29],USD,30,1.7999999999999998,organic
10952,2023-09-29 07:04:00,2527,9,"[26, 29]",USD,180,5.3999999999999995,instagram
10953,2023-09-29 07:04:55,3739,4,[40],USD,24,5.28,facebook
10954,2023-09-29 07:05:59,769,9,[35],USD,20,0.6,facebook
10955,2023-09-29 07:06:16,15150,9,[30],USD,6,0.18,ppc
10956,2023-09-29 07:06:29,4395,4,"[38, 6, 25, 39]",USD,124,27.28,twitter
10957,2023-09-29 07:06:42,5037,5,[15],USD,80,6.4,facebook
10958,2023-09-29 07:07:15,1826,5,"[25, 25, 30]",USD,164,13.120000000000001,organic
10959,2023-09-29 07:07:42,13386,4,[3],USD,130,28.6,twitter
10960,2023-09-29 07:08:18,11747,3,"[31, 40]",USD,49,2.94,facebook
10961,2023-09-29 07:08:32,14404,7,[36],USD,30,2.1,facebook
10962,2023-09-29 07:09:02,1176,8,[25],USD,79,8.69,instagram
10963,2023-09-29 07:10:40,12376,4,"[35, 5]",USD,70,15.4,instagram
10964,2023-09-29 07:10:49,14819,2,[28],USD,75,10.500000000000002,facebook
10965,2023-09-29 07:11:09,11831,9,"[16, 39, 3]",USD,265,7.949999999999999,facebook
10966,2023-09-29 07:11:10,12053,9,[5],USD,50,1.5,instagram
10967,2023-09-29 07:11:45,6609,6,[1],USD,225,38.25,facebook
10968,2023-09-29 07:12:28,11767,9,"[15, 17, 22]",USD,158,4.74,instagram
10969,2023-09-29 07:12:35,2028,3,[37],USD,30,1.7999999999999998,facebook
10970,2023-09-29 07:12:39,11506,6,"[22, 11]",USD,145,24.650000000000002,organic
10971,2023-09-29 07:12:57,13887,9,[35],USD,20,0.6,facebook
10972,2023-09-29 07:13:38,5112,9,[22],USD,75,2.25,facebook
10973,2023-09-29 07:13:39,7726,2,[20],USD,17,2.3800000000000003,instagram
10974,2023-09-29 07:14:17,13057,7,"[12, 6]",USD,9,0.6300000000000001,instagram
10975,2023-09-29 07:14:36,5704,3,[8],USD,25,1.5,facebook
10976,2023-09-29 07:15:01,15428,3,"[25, 5]",USD,129,7.739999999999999,twitter
10977,2023-09-29 07:15:04,14487,3,"[15, 17]",USD,83,4.9799999999999995,instagram
10978,2023-09-29 07:15:16,3693,9,"[19, 24, 19, 3]",USD,235,7.05,facebook
10979,2023-09-29 07:15:16,13473,4,"[5, 10, 24]",USD,189,41.58,facebook
10980,2023-09-29 07:15:35,2978,3,[1],USD,225,13.5,direct
10981,2023-09-29 07:15:42,15486,9,[34],USD,20,0.6,instagram
10982,2023-09-29 07:15:45,5555,7,"[30, 38, 19]",USD,34,2.3800000000000003,instagram
10983,2023-09-29 07:15:46,13334,9,[31],USD,25,0.75,instagram
10984,2023-09-29 07:16:30,586,4,[37],USD,30,6.6,instagram
10985,2023-09-29 07:16:37,15542,8,"[35, 27, 11]",USD,155,17.05,ppc
10986,2023-09-29 07:16:53,880,1,[26],USD,150,27.0,facebook
10987,2023-09-29 07:16:57,340,4,"[35, 19]",USD,23,5.06,facebook
10988,2023-09-29 07:17:03,6478,6,[31],USD,25,4.25,ppc
10989,2023-09-29 07:17:27,10485,4,[2],USD,250,55.0,organic
10990,2023-09-29 07:17:49,933,3,"[25, 33, 22, 11, 11, 4]",USD,344,20.64,instagram
10991,2023-09-29 07:17:57,6790,6,"[28, 30, 39]",USD,96,16.32,organic
10992,2023-09-29 07:18:09,3886,4,"[40, 40]",USD,48,10.56,instagram
10993,2023-09-29 07:18:45,1639,9,[5],USD,50,1.5,ppc
10994,2023-09-29 07:19:02,4398,3,"[35, 38, 9]",USD,105,6.3,ppc
10995,2023-09-29 07:19:04,4966,2,[11],USD,70,9.8,ppc
10996,2023-09-29 07:19:06,9212,4,"[3, 25]",USD,209,45.98,facebook
10997,2023-09-29 07:19:06,380,4,"[3, 35, 40]",USD,174,38.28,twitter
10998,2023-09-29 07:19:06,7426,3,[34],USD,20,1.2,organic
10999,2023-09-29 07:19:27,5811,9,[31],USD,25,0.75,instagram
11000,2023-09-29 07:19:37,13892,3,"[25, 26]",USD,229,13.74,twitter
11001,2023-09-29 07:19:54,4606,7,[24],USD,99,6.930000000000001,facebook
11002,2023-09-29 07:20:02,6900,3,"[17, 9]",USD,63,3.78,facebook
11003,2023-09-29 07:20:03,2661,4,"[6, 38, 35]",USD,50,11.0,instagram
11004,2023-09-29 07:20:03,7888,7,[3],USD,130,9.100000000000001,facebook
11005,2023-09-29 07:20:09,15559,4,"[4, 15, 17, 36, 24, 35]",USD,262,57.64,organic
11006,2023-09-29 07:20:20,13964,3,"[16, 17, 21, 17]",USD,180,10.799999999999999,instagram
11007,2023-09-29 07:20:26,12832,4,"[2, 2, 20, 5]",USD,567,124.74,ppc
11008,2023-09-29 07:20:49,13998,9,[11],USD,70,2.1,organic
11009,2023-09-29 07:20:50,3317,4,[29],USD,30,6.6,instagram
11010,2023-09-29 07:20:52,9751,1,[40],USD,24,4.32,instagram
11011,2023-09-29 07:20:53,1150,9,[3],USD,130,3.9,facebook
11012,2023-09-29 07:20:53,1161,8,"[17, 11]",USD,73,8.03,instagram
11013,2023-09-29 07:21:13,14889,1,"[40, 34, 5, 22, 34]",USD,189,34.019999999999996,ppc
11014,2023-09-29 07:21:23,7291,8,"[17, 22]",USD,78,8.58,ppc
11015,2023-09-29 07:21:31,4442,4,[6],USD,5,1.1,facebook
11016,2023-09-29 07:21:32,2616,8,[12],USD,4,0.44,organic
11017,2023-09-29 07:21:42,5202,3,"[3, 31, 5]",USD,205,12.299999999999999,organic
11018,2023-09-29 07:21:53,6394,2,[17],USD,3,0.42000000000000004,facebook
11019,2023-09-29 07:22:03,2838,4,[38],USD,25,5.5,instagram
11020,2023-09-29 07:22:12,6380,7,"[38, 1, 38, 22]",USD,350,24.500000000000004,ppc
11021,2023-09-29 07:22:24,9458,9,"[15, 28, 11, 13]",USD,229,6.87,twitter
11022,2023-09-29 07:22:29,15424,4,"[24, 8, 22, 3, 4]",USD,359,78.98,ppc
11023,2023-09-29 07:22:41,2483,5,"[13, 15, 24]",USD,183,14.64,instagram
11024,2023-09-29 07:23:05,13602,5,[22],USD,75,6.0,facebook
11025,2023-09-29 07:23:09,4250,4,[4],USD,30,6.6,instagram
11026,2023-09-29 07:23:10,13913,4,[35],USD,20,4.4,facebook
11027,2023-09-29 07:23:23,11717,3,"[11, 27, 10, 10]",USD,215,12.9,facebook
11028,2023-09-29 07:24:04,254,4,[19],USD,3,0.66,ppc
11029,2023-09-29 07:25:07,9826,8,"[10, 1, 3]",USD,395,43.45,ppc
11030,2023-09-29 07:25:20,9741,1,[31],USD,25,4.5,ppc
11031,2023-09-29 07:25:34,12376,1,[8],USD,25,4.5,instagram
11032,2023-09-29 07:25:44,512,7,[25],USD,79,5.53,facebook
11033,2023-09-29 07:25:45,11484,4,[20],USD,17,3.74,ppc
11034,2023-09-29 07:26:54,1308,4,[9],USD,60,13.2,facebook
11035,2023-09-29 07:26:54,4207,4,[33],USD,20,4.4,organic
11036,2023-09-29 07:27:03,11176,4,[2],USD,250,55.0,instagram
11037,2023-09-29 07:27:31,13949,9,"[38, 6]",USD,30,0.8999999999999999,facebook
11038,2023-09-29 07:27:51,8194,1,"[31, 27, 20, 22, 4]",USD,212,38.16,instagram
11039,2023-09-29 07:28:50,1376,9,[22],USD,75,2.25,instagram
11040,2023-09-29 07:29:21,3622,9,[20],USD,17,0.51,ppc
11041,2023-09-29 07:29:41,7786,3,[22],USD,75,4.5,organic
11042,2023-09-29 07:29:43,13677,9,[31],USD,25,0.75,instagram
11043,2023-09-29 07:31:23,3853,4,"[12, 7, 14]",USD,549,120.78,instagram
11044,2023-09-29 07:31:47,10015,1,"[38, 38, 1]",USD,275,49.5,twitter
11045,2023-09-29 07:32:33,3148,9,[14],USD,450,13.5,twitter
11046,2023-09-29 07:32:46,7889,9,[28],USD,75,2.25,facebook
11047,2023-09-29 07:32:52,12002,3,[2],USD,250,15.0,instagram
11048,2023-09-29 07:32:54,14468,4,[4],USD,30,6.6,facebook
11049,2023-09-29 07:33:10,347,9,"[5, 17]",USD,53,1.5899999999999999,ppc
11050,2023-09-29 07:33:12,15344,9,"[26, 22, 25, 14]",USD,754,22.619999999999997,direct
11051,2023-09-29 07:33:13,5242,7,"[3, 35]",USD,150,10.500000000000002,ppc
11052,2023-09-29 07:33:15,6409,1,"[35, 27]",USD,85,15.299999999999999,instagram
11053,2023-09-29 07:33:57,8105,5,[7],USD,95,7.6000000000000005,facebook
11054,2023-09-29 07:33:59,11589,9,[33],USD,20,0.6,ppc
11055,2023-09-29 07:35:26,10077,4,[10],USD,40,8.8,instagram
11056,2023-09-29 07:36:08,1522,9,"[3, 11]",USD,200,6.0,organic
11057,2023-09-29 07:38:02,3034,3,[7],USD,95,5.7,instagram
11058,2023-09-29 07:38:21,10246,7,"[22, 15, 31]",USD,180,12.600000000000001,ppc
11059,2023-09-29 07:38:25,7145,8,[8],USD,25,2.75,direct
11060,2023-09-29 07:39:37,8419,4,[9],USD,60,13.2,direct
11061,2023-09-29 07:39:47,14419,3,[9],USD,60,3.5999999999999996,ppc
11062,2023-09-29 07:40:03,14427,4,[29],USD,30,6.6,facebook
11063,2023-09-29 07:40:15,8171,4,[9],USD,60,13.2,ppc
11064,2023-09-29 07:40:35,259,9,[21],USD,54,1.6199999999999999,ppc
11065,2023-09-29 07:43:27,12511,9,"[24, 38]",USD,124,3.7199999999999998,organic
11066,2023-09-29 07:43:40,8852,9,"[17, 40]",USD,27,0.8099999999999999,facebook
11067,2023-09-29 07:46:52,14652,4,[5],USD,50,11.0,ppc
11068,2023-09-29 07:47:06,11776,8,"[23, 38, 11]",USD,180,19.8,ppc
11069,2023-09-29 07:48:33,11384,9,"[25, 35]",USD,99,2.9699999999999998,facebook
11070,2023-09-29 07:49:44,10048,4,"[22, 11]",USD,145,31.9,organic
11071,2023-09-29 07:50:23,1827,4,"[4, 5]",USD,80,17.6,direct
11072,2023-09-29 07:50:54,5910,4,[29],USD,30,6.6,instagram
11073,2023-09-29 07:51:16,8467,5,[1],USD,225,18.0,facebook
11074,2023-09-29 07:52:02,4980,4,"[32, 32, 15]",USD,310,68.2,instagram
11075,2023-09-29 07:54:21,3688,9,[35],USD,20,0.6,organic
11076,2023-09-29 08:05:52,13242,9,"[11, 13, 17]",USD,77,2.31,ppc
11077,2023-09-29 08:16:05,4023,1,[21],USD,54,9.719999999999999,organic
11078,2023-09-29 08:20:49,11149,4,"[28, 40, 35, 37]",USD,149,32.78,instagram
11079,2023-09-29 08:24:58,13713,2,"[19, 34]",USD,23,3.22,twitter
11080,2023-09-29 08:25:16,754,9,"[4, 40, 40]",USD,78,2.34,instagram
11081,2023-09-29 08:55:07,6451,9,"[33, 29, 21, 35]",USD,124,3.7199999999999998,ppc
11082,2023-09-29 08:59:16,12202,3,"[18, 25, 32, 22]",USD,272,16.32,instagram
11083,2023-09-29 09:06:15,7831,4,[34],USD,20,4.4,organic
11084,2023-09-29 09:10:16,1533,9,[25],USD,79,2.37,ppc
11085,2023-09-29 10:11:36,13232,4,[38],USD,25,5.5,direct
11086,2023-09-29 20:15:19,10184,8,"[40, 24]",USD,123,13.53,instagram
11087,2023-09-30 00:51:37,6351,6,"[15, 38]",USD,105,17.85,facebook
11088,2023-09-30 01:36:55,81,3,"[15, 5]",USD,130,7.8,facebook
11089,2023-09-30 04:24:58,3438,4,[1],USD,225,49.5,facebook
11090,2023-09-30 05:46:17,10030,9,"[22, 38]",USD,100,3.0,instagram
11091,2023-09-30 06:44:38,1163,4,[18],USD,3,0.66,organic
11092,2023-09-30 06:56:55,9651,7,"[30, 35, 11, 25]",USD,175,12.250000000000002,ppc
11093,2023-09-30 06:58:18,9992,9,[4],USD,30,0.8999999999999999,direct
11094,2023-09-30 07:00:27,11034,1,"[8, 8, 4]",USD,80,14.399999999999999,organic
11095,2023-09-30 07:04:39,8843,8,[22],USD,75,8.25,facebook
11096,2023-09-30 07:05:53,14480,4,[17],USD,3,0.66,twitter
11097,2023-09-30 07:08:26,1310,9,"[40, 36, 9, 22]",USD,189,5.67,twitter
11098,2023-09-30 07:08:51,931,3,"[34, 35, 33]",USD,60,3.5999999999999996,direct
11099,2023-09-30 07:09:02,11604,4,"[38, 39, 24]",USD,139,30.580000000000002,organic
11100,2023-09-30 07:10:42,9353,5,[9],USD,60,4.8,twitter
11101,2023-09-30 07:11:06,10175,7,"[38, 8, 28, 7]",USD,220,15.400000000000002,instagram
11102,2023-09-30 07:11:31,14431,7,[26],USD,150,10.500000000000002,facebook
11103,2023-09-30 07:11:38,11939,9,[30],USD,6,0.18,ppc
11104,2023-09-30 07:11:47,7334,9,[10],USD,40,1.2,ppc
11105,2023-09-30 07:12:02,12764,1,[37],USD,30,5.3999999999999995,instagram
11106,2023-09-30 07:12:51,8689,4,"[3, 3, 20, 38]",USD,302,66.44,instagram
11107,2023-09-30 07:12:52,15117,4,"[35, 37, 17]",USD,53,11.66,ppc
11108,2023-09-30 07:12:59,6161,3,[3],USD,130,7.8,ppc
11109,2023-09-30 07:14:18,10219,3,"[3, 25, 37, 37]",USD,269,16.14,ppc
11110,2023-09-30 07:14:26,6342,2,[21],USD,54,7.5600000000000005,instagram
11111,2023-09-30 07:14:28,2194,9,[25],USD,79,2.37,ppc
11112,2023-09-30 07:14:33,14100,7,"[39, 29, 37]",USD,75,5.250000000000001,instagram
11113,2023-09-30 07:14:38,3734,4,"[1, 35]",USD,245,53.9,organic
11114,2023-09-30 07:15:07,15628,9,[35],USD,20,0.6,ppc
11115,2023-09-30 07:15:14,13505,5,"[37, 25, 3]",USD,239,19.12,organic
11116,2023-09-30 07:15:18,3832,6,[40],USD,24,4.08,organic
11117,2023-09-30 07:15:42,5864,3,[3],USD,130,7.8,organic
11118,2023-09-30 07:16:04,3366,9,"[3, 17]",USD,133,3.9899999999999998,ppc
11119,2023-09-30 07:16:05,9644,7,"[1, 18, 3, 26]",USD,508,35.56,organic
11120,2023-09-30 07:16:11,12760,4,"[29, 4, 22]",USD,135,29.7,direct
11121,2023-09-30 07:16:15,5813,4,[23],USD,85,18.7,instagram
11122,2023-09-30 07:16:58,15114,9,"[24, 13, 31]",USD,128,3.84,instagram
11123,2023-09-30 07:17:12,10775,8,[8],USD,25,2.75,instagram
11124,2023-09-30 07:17:18,9854,8,[5],USD,50,5.5,facebook
11125,2023-09-30 07:17:19,5262,5,"[31, 40, 4, 27, 5]",USD,194,15.52,facebook
11126,2023-09-30 07:17:19,3796,5,[13],USD,4,0.32,ppc
11127,2023-09-30 07:17:23,4697,9,"[31, 16, 26]",USD,295,8.85,instagram
11128,2023-09-30 07:17:27,7494,8,[7],USD,95,10.45,instagram
11129,2023-09-30 07:17:29,15900,3,"[26, 25]",USD,229,13.74,ppc
11130,2023-09-30 07:17:35,10674,8,[33],USD,20,2.2,ppc
11131,2023-09-30 07:17:35,15434,1,"[40, 38]",USD,49,8.82,organic
11132,2023-09-30 07:17:40,4832,9,"[29, 13, 5]",USD,84,2.52,instagram
11133,2023-09-30 07:17:43,6998,4,"[39, 35, 17]",USD,38,8.36,ppc
11134,2023-09-30 07:17:49,2056,5,"[5, 31]",USD,75,6.0,instagram
11135,2023-09-30 07:17:52,4652,9,"[37, 31, 30]",USD,61,1.8299999999999998,ppc
11136,2023-09-30 07:18:00,15192,3,[5],USD,50,3.0,instagram
11137,2023-09-30 07:18:09,12187,4,"[5, 25, 5]",USD,179,39.38,ppc
11138,2023-09-30 07:18:13,3736,8,[27],USD,65,7.15,ppc
11139,2023-09-30 07:18:13,8830,4,[32],USD,115,25.3,facebook
11140,2023-09-30 07:18:39,14871,8,[8],USD,25,2.75,instagram
11141,2023-09-30 07:18:40,6593,9,[10],USD,40,1.2,ppc
11142,2023-09-30 07:18:41,12818,9,[38],USD,25,0.75,instagram
11143,2023-09-30 07:18:47,13154,1,"[24, 20]",USD,116,20.88,facebook
11144,2023-09-30 07:18:51,8686,7,[39],USD,15,1.05,instagram
11145,2023-09-30 07:19:22,12461,3,"[2, 8, 24, 1]",USD,599,35.94,instagram
11146,2023-09-30 07:19:24,14388,3,[3],USD,130,7.8,instagram
11147,2023-09-30 07:19:46,11497,9,"[2, 27, 24, 35]",USD,434,13.02,ppc
11148,2023-09-30 07:19:47,8573,3,"[5, 34, 31, 32]",USD,210,12.6,facebook
11149,2023-09-30 07:20:13,6853,5,"[33, 19, 4]",USD,53,4.24,instagram
11150,2023-09-30 07:20:26,11044,1,"[34, 31]",USD,45,8.1,organic
11151,2023-09-30 07:20:39,6009,8,"[24, 5]",USD,149,16.39,organic
11152,2023-09-30 07:20:45,8210,7,[21],USD,54,3.7800000000000002,organic
11153,2023-09-30 07:20:56,5956,3,[2],USD,250,15.0,ppc
11154,2023-09-30 07:21:01,7346,9,[7],USD,95,2.85,instagram
11155,2023-09-30 07:21:04,5452,8,"[38, 17]",USD,28,3.08,organic
11156,2023-09-30 07:21:36,13248,6,[25],USD,79,13.430000000000001,organic
11157,2023-09-30 07:21:51,8608,4,[32],USD,115,25.3,instagram
11158,2023-09-30 07:21:55,7519,5,[17],USD,3,0.24,ppc
11159,2023-09-30 07:21:57,11131,7,"[34, 25]",USD,99,6.930000000000001,organic
11160,2023-09-30 07:22:08,5618,7,[6],USD,5,0.35000000000000003,instagram
11161,2023-09-30 07:22:18,14632,7,"[31, 27, 38, 4]",USD,145,10.15,organic
11162,2023-09-30 07:22:19,2884,9,[35],USD,20,0.6,instagram
11163,2023-09-30 07:22:22,13018,8,[15],USD,80,8.8,facebook
11164,2023-09-30 07:22:37,9254,4,"[38, 1, 11]",USD,320,70.4,instagram
11165,2023-09-30 07:22:39,465,4,"[35, 3]",USD,150,33.0,ppc
11166,2023-09-30 07:22:53,6745,4,"[2, 39]",USD,265,58.3,ppc
11167,2023-09-30 07:23:00,5435,9,[33],USD,20,0.6,instagram
11168,2023-09-30 07:23:23,8902,6,"[3, 22]",USD,205,34.85,direct
11169,2023-09-30 07:23:27,921,9,"[9, 23]",USD,145,4.35,ppc
11170,2023-09-30 07:23:41,5426,7,"[34, 3]",USD,150,10.500000000000002,ppc
11171,2023-09-30 07:23:41,1005,9,"[3, 16]",USD,250,7.5,twitter
11172,2023-09-30 07:23:44,15378,9,"[25, 29, 3, 3, 20]",USD,386,11.58,facebook
11173,2023-09-30 07:24:07,51,5,[34],USD,20,1.6,instagram
11174,2023-09-30 07:24:17,13916,9,"[10, 38]",USD,65,1.95,facebook
11175,2023-09-30 07:24:31,12704,1,[17],USD,3,0.54,organic
11176,2023-09-30 07:24:32,8572,8,"[38, 23]",USD,110,12.1,ppc
11177,2023-09-30 07:24:39,8181,9,[10],USD,40,1.2,instagram
11178,2023-09-30 07:24:39,7510,7,[6],USD,5,0.35000000000000003,organic
11179,2023-09-30 07:24:58,12846,7,[6],USD,5,0.35000000000000003,instagram
11180,2023-09-30 07:25:24,7494,7,"[29, 29]",USD,60,4.2,facebook
11181,2023-09-30 07:25:25,377,7,"[38, 17]",USD,28,1.9600000000000002,ppc
11182,2023-09-30 07:25:32,7258,8,"[9, 4, 15, 25, 28]",USD,324,35.64,instagram
11183,2023-09-30 07:25:35,5383,1,[19],USD,3,0.54,instagram
11184,2023-09-30 07:25:37,3967,7,"[10, 27, 31]",USD,130,9.100000000000001,facebook
11185,2023-09-30 07:25:46,10519,4,"[7, 37, 3]",USD,255,56.1,ppc
11186,2023-09-30 07:25:57,10365,8,"[10, 31, 11]",USD,135,14.85,direct
11187,2023-09-30 07:26:09,6279,7,"[37, 40]",USD,54,3.7800000000000002,ppc
11188,2023-09-30 07:26:26,12293,7,"[34, 31]",USD,45,3.1500000000000004,instagram
11189,2023-09-30 07:26:33,1720,3,[3],USD,130,7.8,ppc
11190,2023-09-30 07:26:37,10531,2,"[6, 3]",USD,135,18.900000000000002,organic
11191,2023-09-30 07:26:38,15519,3,[26],USD,150,9.0,instagram
11192,2023-09-30 07:26:41,6016,3,[5],USD,50,3.0,instagram
11193,2023-09-30 07:26:53,14672,3,"[26, 35, 15, 1]",USD,475,28.5,ppc
11194,2023-09-30 07:26:54,5137,8,"[38, 5]",USD,75,8.25,direct
11195,2023-09-30 07:26:58,9941,7,"[16, 24]",USD,219,15.330000000000002,ppc
11196,2023-09-30 07:27:04,4440,4,"[33, 13, 31]",USD,49,10.78,facebook
11197,2023-09-30 07:27:20,9358,3,"[22, 25]",USD,154,9.24,instagram
11198,2023-09-30 07:27:45,11814,5,[38],USD,25,2.0,facebook
11199,2023-09-30 07:27:56,7161,9,"[15, 25]",USD,159,4.77,ppc
11200,2023-09-30 07:28:10,6309,2,"[5, 36]",USD,80,11.200000000000001,facebook
11201,2023-09-30 07:28:13,5252,8,"[15, 15]",USD,160,17.6,instagram
11202,2023-09-30 07:28:48,8857,5,[29],USD,30,2.4,direct
11203,2023-09-30 07:28:59,3121,4,[26],USD,150,33.0,facebook
11204,2023-09-30 07:29:02,1291,5,"[40, 38, 31]",USD,74,5.92,instagram
11205,2023-09-30 07:29:21,7333,7,"[40, 15]",USD,104,7.280000000000001,instagram
11206,2023-09-30 07:29:34,14089,3,[11],USD,70,4.2,direct
11207,2023-09-30 07:29:47,2587,7,[1],USD,225,15.750000000000002,instagram
11208,2023-09-30 07:30:09,4225,3,[29],USD,30,1.7999999999999998,ppc
11209,2023-09-30 07:30:51,3810,9,[30],USD,6,0.18,ppc
11210,2023-09-30 07:31:11,13747,1,"[24, 25]",USD,178,32.04,ppc
11211,2023-09-30 07:31:39,14901,8,[24],USD,99,10.89,instagram
11212,2023-09-30 07:32:56,7615,1,"[31, 22]",USD,100,18.0,direct
11213,2023-09-30 07:33:25,12135,4,"[6, 31]",USD,30,6.6,ppc
11214,2023-09-30 07:34:15,11469,7,[7],USD,95,6.65,direct
11215,2023-09-30 07:34:31,11126,4,[15],USD,80,17.6,facebook
11216,2023-09-30 07:34:40,6292,1,"[23, 12]",USD,89,16.02,twitter
11217,2023-09-30 07:35:13,2776,7,[16],USD,120,8.4,organic
11218,2023-09-30 07:36:59,7525,4,[29],USD,30,6.6,organic
11219,2023-09-30 07:38:07,1350,7,"[31, 9, 11]",USD,155,10.850000000000001,facebook
11220,2023-09-30 07:41:07,14556,7,"[15, 1, 22]",USD,380,26.6,ppc
11221,2023-09-30 07:46:26,13898,8,[31],USD,25,2.75,ppc
11222,2023-09-30 07:47:55,4530,8,"[17, 25, 17, 27]",USD,150,16.5,ppc
11223,2023-09-30 07:50:55,4345,4,[10],USD,40,8.8,ppc
11224,2023-09-30 07:59:26,7825,9,"[11, 25]",USD,149,4.47,facebook
11225,2023-09-30 08:02:01,1826,7,[6],USD,5,0.35000000000000003,instagram
11226,2023-09-30 08:05:39,3771,1,[3],USD,130,23.4,direct
11227,2023-09-30 08:06:01,5223,4,[39],USD,15,3.3,instagram
11228,2023-09-30 08:09:50,1511,5,[19],USD,3,0.24,instagram
11229,2023-09-30 08:10:11,11174,5,"[17, 17, 17]",USD,9,0.72,ppc
11230,2023-09-30 08:16:30,607,9,"[5, 22]",USD,125,3.75,instagram
11231,2023-09-30 08:57:19,2659,9,[12],USD,4,0.12,direct
11232,2023-09-30 09:12:33,762,1,[10],USD,40,7.199999999999999,facebook
11233,2023-09-30 09:24:08,4209,5,[20],USD,17,1.36,instagram
11234,2023-09-30 12:25:43,771,7,"[5, 25]",USD,129,9.030000000000001,twitter
11235,2023-09-30 12:27:24,7618,8,"[15, 11, 5, 5]",USD,250,27.5,instagram
11236,2023-09-30 16:07:13,1712,3,"[15, 11, 35]",USD,170,10.2,facebook
11237,2023-09-30 16:25:10,6960,3,"[17, 19]",USD,6,0.36,instagram
11238,2023-09-30 22:30:33,9000,5,[19],USD,3,0.24,instagram
11239,2023-10-01 05:47:08,961,3,"[25, 22, 14]",USD,604,36.24,organic
11240,2023-10-01 06:08:47,1509,5,"[25, 11]",USD,149,11.92,ppc
11241,2023-10-01 06:47:37,1979,4,"[29, 17, 25, 13]",USD,116,25.52,ppc
11242,2023-10-01 06:49:32,3953,4,[21],USD,54,11.88,organic
11243,2023-10-01 06:50:47,15553,6,"[40, 2, 23, 17]",USD,362,61.540000000000006,instagram
11244,2023-10-01 06:56:13,13281,4,[13],USD,4,0.88,ppc
11245,2023-10-01 06:58:09,11289,9,[37],USD,30,0.8999999999999999,instagram
11246,2023-10-01 06:59:47,3005,4,"[40, 20, 1]",USD,266,58.52,organic
11247,2023-10-01 07:00:58,14908,3,[36],USD,30,1.7999999999999998,ppc
