order_id,order_date,user_id,partner_id,ordered_product_skus,currency,basket_total,profit,referrer
344,2024-01-06 10:50:01,36,4,"[7, 11, 20, 9]",USD,242,53.24,ppc
345,2024-01-06 11:24:15,499,9,[18],USD,3,0.09,instagram
346,2024-01-06 12:23:06,297,3,[39],USD,15,0.8999999999999999,twitter
347,2024-01-06 13:22:21,477,8,"[6, 21, 11]",USD,129,14.19,instagram
348,2024-01-06 16:46:04,138,5,"[22, 32, 16, 34]",USD,330,26.400000000000002,instagram
349,2024-01-06 19:39:48,104,5,[37],USD,30,2.4,instagram
350,2024-01-06 20:10:37,457,7,"[36, 15]",USD,110,7.700000000000001,organic
351,2024-01-06 21:03:50,299,4,[15],USD,80,17.6,instagram
352,2024-01-07 00:36:06,121,8,"[2, 21, 31]",USD,329,36.19,instagram
353,2024-01-07 04:29:37,135,8,[25],USD,79,8.69,ppc
354,2024-01-07 05:10:01,272,9,[18],USD,3,0.09,direct
355,2024-01-07 05:35:48,528,5,[21],USD,54,4.32,instagram
356,2024-01-07 05:50:25,218,4,"[21, 22, 6]",USD,134,29.48,facebook
357,2024-01-07 09:26:56,209,4,[28],USD,75,16.5,organic
358,2024-01-07 10:15:56,117,3,"[20, 3]",USD,147,8.82,facebook
359,2024-01-07 11:17:14,475,7,"[32, 30]",USD,121,8.47,ppc
360,2024-01-07 11:17:41,95,8,"[37, 20]",USD,47,5.17,instagram
361,2024-01-07 12:02:48,443,5,[27],USD,65,5.2,instagram
362,2024-01-07 12:10:38,547,5,[13],USD,4,0.32,facebook
363,2024-01-07 14:34:31,241,3,[27],USD,65,3.9,facebook
364,2024-01-07 17:10:49,332,4,[36],USD,30,6.6,instagram
365,2024-01-07 19:17:56,244,6,"[27, 4]",USD,95,16.150000000000002,organic
366,2024-01-07 21:12:15,374,9,[39],USD,15,0.44999999999999996,facebook
367,2024-01-07 23:25:33,546,4,"[32, 23, 14, 23]",USD,735,161.7,ppc
368,2024-01-08 00:15:44,427,9,[18],USD,3,0.09,instagram
369,2024-01-08 00:54:33,346,9,[31],USD,25,0.75,ppc
370,2024-01-08 01:42:15,40,1,"[2, 12, 10, 25]",USD,373,67.14,instagram
371,2024-01-08 03:06:43,69,8,[40],USD,24,2.64,facebook
372,2024-01-08 04:44:52,194,6,[25],USD,79,13.430000000000001,instagram
373,2024-01-08 05:00:52,158,3,"[10, 39, 36]",USD,85,5.1,facebook
374,2024-01-08 10:31:06,462,2,[35],USD,20,2.8000000000000003,instagram
375,2024-01-08 11:44:51,256,9,"[15, 18, 12]",USD,87,2.61,instagram
376,2024-01-08 12:42:17,47,1,[34],USD,20,3.5999999999999996,facebook
377,2024-01-08 12:44:42,287,9,"[36, 12]",USD,34,1.02,instagram
378,2024-01-08 13:29:34,129,7,"[35, 22]",USD,95,6.65,ppc
379,2024-01-08 17:24:17,236,4,[34],USD,20,4.4,instagram
380,2024-01-08 23:43:56,452,4,"[12, 3]",USD,134,29.48,twitter
381,2024-01-09 00:13:26,512,5,"[28, 8, 10]",USD,140,11.200000000000001,ppc
382,2024-01-09 02:34:53,352,5,"[28, 39, 10]",USD,130,10.4,instagram
383,2024-01-09 06:23:01,528,8,"[1, 39, 36]",USD,270,29.7,ppc
384,2024-01-09 06:45:41,490,3,"[38, 1, 16]",USD,370,22.2,instagram
385,2024-01-09 08:15:15,42,6,[9],USD,60,10.200000000000001,instagram
386,2024-01-09 10:32:35,557,4,[9],USD,60,13.2,ppc
387,2024-01-09 10:45:35,491,3,[21],USD,54,3.2399999999999998,ppc
388,2024-01-09 13:13:22,547,8,[32],USD,115,12.65,direct
389,2024-01-09 15:47:05,73,5,"[34, 18]",USD,23,1.84,instagram
390,2024-01-09 21:46:32,307,9,"[35, 35, 16]",USD,160,4.8,ppc
391,2024-01-09 23:03:55,43,7,"[18, 22, 15]",USD,158,11.06,direct
392,2024-01-10 04:42:10,164,3,"[21, 21, 33]",USD,128,7.68,instagram
393,2024-01-10 04:58:50,385,7,[14],USD,450,31.500000000000004,instagram
394,2024-01-10 11:37:44,412,4,"[31, 17]",USD,28,6.16,twitter
395,2024-01-10 14:07:50,358,3,"[16, 32, 35]",USD,255,15.299999999999999,direct
396,2024-01-10 18:23:18,187,1,[19],USD,3,0.54,organic
397,2024-01-10 18:24:22,373,1,"[12, 14, 32]",USD,569,102.42,instagram
398,2024-01-10 19:17:09,560,5,[40],USD,24,1.92,instagram
399,2024-01-11 00:35:37,558,9,"[21, 24, 21, 18]",USD,210,6.3,organic
400,2024-01-11 01:13:08,178,5,"[6, 26, 29, 22]",USD,260,20.8,facebook
401,2024-01-11 06:04:15,41,9,"[1, 34, 28, 5, 3]",USD,500,15.0,instagram
402,2024-01-11 06:15:16,577,5,"[7, 28]",USD,170,13.6,instagram
403,2024-01-11 08:51:04,13,5,[27],USD,65,5.2,instagram
404,2024-01-11 11:31:31,409,9,[24],USD,99,2.9699999999999998,instagram
405,2024-01-11 13:17:15,65,3,[29],USD,30,1.7999999999999998,ppc
406,2024-01-11 18:45:58,216,5,[1],USD,225,18.0,direct
407,2024-01-11 21:44:12,167,7,"[24, 35, 18, 26]",USD,272,19.040000000000003,twitter
408,2024-01-11 23:44:46,507,7,"[35, 12, 12]",USD,28,1.9600000000000002,facebook
409,2024-01-12 07:51:34,224,9,"[16, 13]",USD,124,3.7199999999999998,ppc
410,2024-01-12 08:43:44,524,4,[5],USD,50,11.0,twitter
411,2024-01-12 17:23:55,455,7,"[28, 32, 17]",USD,193,13.510000000000002,ppc
412,2024-01-12 22:50:02,54,5,[3],USD,130,10.4,instagram
413,2024-01-12 23:46:00,282,8,[3],USD,130,14.3,instagram
414,2024-01-13 04:09:01,444,7,[9],USD,60,4.2,instagram
415,2024-01-13 06:24:22,453,4,"[30, 33, 29, 10, 39]",USD,111,24.42,instagram
416,2024-01-13 08:00:17,355,9,"[22, 17]",USD,78,2.34,twitter
417,2024-01-13 12:29:39,549,9,"[19, 17]",USD,6,0.18,facebook
418,2024-01-13 15:47:38,424,1,"[13, 20, 8]",USD,46,8.28,ppc
419,2024-01-13 16:28:18,242,4,[35],USD,20,4.4,organic
420,2024-01-13 18:17:26,356,9,[7],USD,95,2.85,ppc
421,2024-01-13 20:24:29,238,4,"[21, 35]",USD,74,16.28,ppc
422,2024-01-13 20:47:43,366,4,"[33, 12]",USD,24,5.28,instagram
423,2024-01-13 22:44:46,498,4,[29],USD,30,6.6,organic
424,2024-01-13 23:08:11,293,3,"[9, 29, 31]",USD,115,6.8999999999999995,facebook
425,2024-01-14 07:32:06,473,4,"[40, 3]",USD,154,33.88,ppc
426,2024-01-14 09:34:27,462,9,[35],USD,20,0.6,facebook
427,2024-01-14 11:32:45,65,8,[34],USD,20,2.2,organic
428,2024-01-14 12:21:04,25,1,"[4, 17, 3, 34]",USD,183,32.94,instagram
429,2024-01-14 14:40:11,485,4,"[12, 3]",USD,134,29.48,direct
430,2024-01-14 21:30:52,478,3,"[3, 15, 15]",USD,290,17.4,instagram
431,2024-01-14 23:35:17,595,3,[6],USD,5,0.3,ppc
432,2024-01-15 05:35:00,446,7,"[16, 3]",USD,250,17.5,ppc
433,2024-01-15 07:57:46,436,4,"[2, 36]",USD,280,61.6,organic
434,2024-01-15 08:21:25,173,9,[25],USD,79,2.37,instagram
435,2024-01-15 08:25:09,152,1,"[22, 5, 36, 36]",USD,185,33.3,instagram
436,2024-01-15 10:25:31,258,4,"[20, 9, 36]",USD,107,23.54,instagram
437,2024-01-15 17:18:10,256,7,"[1, 32, 39, 13, 4]",USD,389,27.230000000000004,instagram
438,2024-01-15 20:27:01,229,4,"[18, 39]",USD,18,3.96,instagram
439,2024-01-15 20:41:16,576,5,[11],USD,70,5.6000000000000005,instagram
440,2024-01-15 21:40:24,181,7,"[12, 34, 28]",USD,99,6.930000000000001,ppc
441,2024-01-16 00:12:28,283,7,"[17, 10]",USD,43,3.0100000000000002,instagram
442,2024-01-16 02:26:20,552,9,"[27, 16, 8]",USD,210,6.3,ppc
443,2024-01-16 05:42:59,45,3,[24],USD,99,5.9399999999999995,twitter
444,2024-01-16 07:52:01,434,9,"[12, 39, 22, 6]",USD,99,2.9699999999999998,direct
445,2024-01-16 08:45:36,464,1,[23],USD,85,15.299999999999999,organic
446,2024-01-16 09:08:22,87,4,[39],USD,15,3.3,ppc
447,2024-01-16 11:05:50,29,9,[29],USD,30,0.8999999999999999,instagram
448,2024-01-16 11:49:34,67,6,"[37, 20, 24]",USD,146,24.82,ppc
449,2024-01-16 18:02:11,1,7,[5],USD,50,3.5000000000000004,direct
450,2024-01-16 22:21:42,204,3,[2],USD,250,15.0,instagram
451,2024-01-16 22:47:13,144,4,[3],USD,130,28.6,facebook
452,2024-01-17 04:31:20,407,1,[35],USD,20,3.5999999999999996,instagram
453,2024-01-17 08:54:56,17,3,[30],USD,6,0.36,facebook
454,2024-01-17 11:30:40,626,3,[26],USD,150,9.0,organic
455,2024-01-17 14:03:18,415,7,"[27, 24, 3]",USD,294,20.580000000000002,organic
456,2024-01-17 14:47:14,23,2,"[18, 16, 3, 33]",USD,273,38.220000000000006,instagram
457,2024-01-17 20:36:26,362,4,"[20, 35]",USD,37,8.14,instagram
458,2024-01-17 21:45:53,504,7,"[17, 17, 33, 30, 18]",USD,35,2.45,instagram
459,2024-01-18 05:06:09,69,3,"[39, 1]",USD,240,14.399999999999999,instagram
460,2024-01-18 08:58:47,103,7,"[4, 28, 39, 16, 31]",USD,265,18.55,facebook
461,2024-01-18 12:35:30,252,8,[12],USD,4,0.44,instagram
462,2024-01-18 21:02:27,676,4,"[31, 20]",USD,42,9.24,ppc
463,2024-01-18 21:16:31,630,1,"[9, 15]",USD,140,25.2,facebook
464,2024-01-19 00:34:21,142,4,"[3, 1, 40, 22]",USD,454,99.88,facebook
465,2024-01-19 07:54:19,219,8,"[21, 36, 33]",USD,104,11.44,organic
466,2024-01-19 14:49:23,235,9,[18],USD,3,0.09,organic
467,2024-01-19 17:49:43,476,9,"[18, 3, 3, 34]",USD,283,8.49,instagram
468,2024-01-19 18:14:09,533,3,"[22, 1, 1, 35]",USD,545,32.699999999999996,instagram
469,2024-01-19 22:29:25,114,3,[14],USD,450,27.0,instagram
470,2024-01-19 22:39:12,15,9,"[5, 16]",USD,170,5.1,organic
471,2024-01-20 01:58:41,606,4,"[36, 17, 9]",USD,93,20.46,facebook
472,2024-01-20 04:49:06,211,4,"[23, 19]",USD,88,19.36,facebook
473,2024-01-20 05:28:09,425,4,"[33, 2, 31]",USD,295,64.9,ppc
474,2024-01-20 18:27:35,94,2,"[4, 16]",USD,150,21.000000000000004,instagram
475,2024-01-20 20:42:09,286,8,"[12, 3]",USD,134,14.74,ppc
476,2024-01-20 22:31:37,116,7,"[17, 25]",USD,82,5.74,ppc
477,2024-01-20 23:39:47,189,3,[17],USD,3,0.18,ppc
478,2024-01-21 01:23:47,478,7,[1],USD,225,15.750000000000002,instagram
479,2024-01-21 01:52:47,18,9,"[18, 16, 33, 32]",USD,258,7.739999999999999,ppc
480,2024-01-21 03:26:27,191,3,[29],USD,30,1.7999999999999998,organic
481,2024-01-21 05:50:02,470,8,[35],USD,20,2.2,instagram
482,2024-01-21 07:43:58,416,1,"[27, 36, 7]",USD,190,34.199999999999996,direct
483,2024-01-21 08:34:34,357,3,[35],USD,20,1.2,instagram
484,2024-01-21 12:23:53,660,3,[39],USD,15,0.8999999999999999,organic
485,2024-01-21 15:48:04,527,2,"[27, 11, 37]",USD,165,23.1,facebook
486,2024-01-21 20:08:42,153,4,"[16, 3, 21, 35]",USD,324,71.28,direct
487,2024-01-21 22:19:40,652,8,"[12, 22]",USD,79,8.69,ppc
488,2024-01-21 23:03:01,206,4,"[33, 17, 37, 17]",USD,56,12.32,facebook
489,2024-01-21 23:25:09,557,5,[23],USD,85,6.8,instagram
490,2024-01-22 00:51:26,199,7,[22],USD,75,5.250000000000001,instagram
491,2024-01-22 04:09:23,382,7,"[39, 35, 4, 35]",USD,85,5.95,instagram
492,2024-01-22 15:33:16,86,9,"[16, 8, 1, 36, 17]",USD,403,12.09,facebook
493,2024-01-22 20:23:13,2,3,"[4, 3]",USD,160,9.6,organic
494,2024-01-22 20:26:18,244,9,[39],USD,15,0.44999999999999996,facebook
495,2024-01-22 21:03:45,619,1,[24],USD,99,17.82,facebook
496,2024-01-22 21:12:41,567,7,[1],USD,225,15.750000000000002,instagram
497,2024-01-23 01:13:29,160,3,"[16, 32, 19, 3]",USD,368,22.08,direct
498,2024-01-23 05:21:42,272,4,[3],USD,130,28.6,ppc
499,2024-01-23 09:49:28,430,3,"[10, 22]",USD,115,6.8999999999999995,organic
500,2024-01-23 10:35:13,149,9,"[15, 32, 16]",USD,315,9.45,ppc
501,2024-01-23 15:29:33,293,9,[24],USD,99,2.9699999999999998,ppc
502,2024-01-23 19:44:53,410,3,[39],USD,15,0.8999999999999999,direct
503,2024-01-23 20:54:25,141,9,"[25, 27, 39, 18]",USD,162,4.859999999999999,ppc
504,2024-01-23 22:10:59,480,7,[19],USD,3,0.21000000000000002,organic
505,2024-01-24 06:38:39,344,5,"[20, 26, 32]",USD,282,22.56,ppc
506,2024-01-24 10:22:23,295,9,[18],USD,3,0.09,organic
507,2024-01-24 12:49:50,266,8,"[13, 12]",USD,8,0.88,facebook
508,2024-01-25 00:50:32,703,5,"[12, 28, 5]",USD,129,10.32,ppc
509,2024-01-25 06:39:38,348,4,[3],USD,130,28.6,facebook
510,2024-01-25 11:39:19,722,3,[11],USD,70,4.2,instagram
511,2024-01-25 17:20:58,583,9,[31],USD,25,0.75,facebook
512,2024-01-25 20:25:58,254,4,"[39, 27, 21]",USD,134,29.48,facebook
513,2024-01-26 00:46:42,556,6,[32],USD,115,19.55,organic
514,2024-01-26 08:37:16,126,4,"[22, 21, 7]",USD,224,49.28,instagram
515,2024-01-26 09:30:52,188,4,[4],USD,30,6.6,organic
516,2024-01-26 19:47:34,452,4,"[4, 16, 37]",USD,180,39.6,instagram
517,2024-01-26 21:29:06,373,5,"[10, 20]",USD,57,4.5600000000000005,facebook
518,2024-01-26 22:45:30,468,3,"[16, 21]",USD,174,10.44,instagram
519,2024-01-27 04:46:26,482,4,"[33, 3, 11]",USD,220,48.4,ppc
520,2024-01-27 18:28:08,506,8,[38],USD,25,2.75,facebook
521,2024-01-27 20:51:13,10,9,"[27, 25]",USD,144,4.32,instagram
522,2024-01-28 07:40:15,148,6,"[27, 7, 2, 26, 12]",USD,564,95.88000000000001,ppc
523,2024-01-28 10:35:41,644,1,[16],USD,120,21.599999999999998,instagram
524,2024-01-28 11:28:33,124,4,[14],USD,450,99.0,organic
525,2024-01-28 13:10:37,158,6,"[39, 19]",USD,18,3.06,instagram
526,2024-01-28 15:21:56,604,4,"[16, 10]",USD,160,35.2,direct
527,2024-01-28 17:47:30,729,9,[18],USD,3,0.09,organic
528,2024-01-28 19:56:32,141,3,[13],USD,4,0.24,instagram
529,2024-01-28 21:10:31,455,4,"[35, 8]",USD,45,9.9,instagram
530,2024-01-29 09:12:39,491,4,"[5, 35, 26, 26]",USD,370,81.4,direct
531,2024-01-29 12:29:36,485,9,"[35, 11, 24, 7]",USD,284,8.52,facebook
532,2024-01-29 14:42:09,716,5,"[2, 19]",USD,253,20.240000000000002,direct
533,2024-01-29 18:15:36,261,9,"[23, 27, 18]",USD,153,4.59,instagram
534,2024-01-29 18:22:34,116,3,"[21, 30, 15]",USD,140,8.4,instagram
535,2024-01-29 20:22:22,147,7,[20],USD,17,1.1900000000000002,facebook
536,2024-01-29 23:22:00,14,6,"[18, 5, 3]",USD,183,31.110000000000003,facebook
537,2024-01-30 04:09:56,460,3,"[3, 17]",USD,133,7.9799999999999995,twitter
538,2024-01-31 05:45:12,450,4,"[35, 21, 18, 22]",USD,152,33.44,direct
539,2024-01-31 08:26:48,581,5,[15],USD,80,6.4,organic
540,2024-01-31 11:53:51,332,3,"[29, 38]",USD,55,3.3,instagram
541,2024-01-31 16:07:54,406,3,"[33, 36]",USD,50,3.0,organic
542,2024-02-01 06:36:26,678,1,"[10, 10]",USD,80,14.399999999999999,facebook
543,2024-02-01 06:38:18,766,4,[35],USD,20,4.4,facebook
544,2024-02-01 13:57:04,535,5,"[22, 15]",USD,155,12.4,facebook
545,2024-02-01 13:58:17,484,3,[21],USD,54,3.2399999999999998,facebook
546,2024-02-01 14:12:06,376,7,[32],USD,115,8.05,ppc
547,2024-02-02 01:25:17,279,8,"[20, 20, 24]",USD,133,14.63,ppc
548,2024-02-02 09:16:34,775,4,"[32, 21, 1]",USD,394,86.68,twitter
549,2024-02-02 10:39:54,110,4,[14],USD,450,99.0,direct
550,2024-02-02 11:27:38,605,9,[32],USD,115,3.4499999999999997,instagram
551,2024-02-03 11:40:09,643,8,"[36, 18, 36]",USD,63,6.93,facebook
552,2024-02-03 12:49:20,715,7,"[20, 11, 22]",USD,162,11.340000000000002,twitter
553,2024-02-03 15:26:50,394,1,[30],USD,6,1.08,facebook
554,2024-02-03 18:26:06,538,9,[12],USD,4,0.12,facebook
555,2024-02-03 19:58:47,177,3,[24],USD,99,5.9399999999999995,facebook
556,2024-02-04 08:43:16,615,9,[5],USD,50,1.5,ppc
557,2024-02-05 11:59:01,76,9,[1],USD,225,6.75,organic
558,2024-02-05 14:42:08,815,9,"[39, 20, 7]",USD,127,3.81,instagram
559,2024-02-05 22:39:03,643,4,[37],USD,30,6.6,organic
560,2024-02-06 00:34:38,375,9,[16],USD,120,3.5999999999999996,instagram
561,2024-02-06 03:54:28,732,9,"[36, 16]",USD,150,4.5,ppc
562,2024-02-06 14:35:08,698,9,[3],USD,130,3.9,twitter
563,2024-02-06 19:21:48,421,7,"[19, 5]",USD,53,3.7100000000000004,instagram
564,2024-02-07 06:52:10,327,1,"[2, 20]",USD,267,48.059999999999995,instagram
565,2024-02-07 14:05:18,843,1,"[17, 29]",USD,33,5.9399999999999995,direct
566,2024-02-07 18:49:33,138,9,"[16, 17, 21]",USD,177,5.31,instagram
567,2024-02-07 23:47:56,662,9,"[12, 19, 19, 17]",USD,13,0.39,instagram
568,2024-02-08 07:21:35,300,2,[1],USD,225,31.500000000000004,ppc
569,2024-02-08 07:25:37,477,3,"[1, 18]",USD,228,13.68,facebook
570,2024-02-08 14:58:11,320,3,[1],USD,225,13.5,ppc
571,2024-02-08 22:05:16,490,3,"[11, 2]",USD,320,19.2,ppc
572,2024-02-09 04:13:38,169,3,[11],USD,70,4.2,direct
573,2024-02-09 18:20:26,815,4,[35],USD,20,4.4,ppc
574,2024-02-09 18:21:11,560,4,[10],USD,40,8.8,facebook
575,2024-02-09 20:13:57,825,9,"[15, 21, 3, 39]",USD,279,8.37,ppc
576,2024-02-10 06:55:12,593,9,[27],USD,65,1.95,instagram
577,2024-02-10 09:03:09,324,7,"[33, 22]",USD,95,6.65,facebook
578,2024-02-10 13:49:06,268,3,"[16, 31]",USD,145,8.7,instagram
579,2024-02-10 13:50:21,521,9,"[21, 32, 10, 27]",USD,274,8.219999999999999,ppc
580,2024-02-11 05:21:17,242,5,"[17, 1, 36]",USD,258,20.64,instagram
581,2024-02-11 11:46:37,258,8,"[31, 18, 39, 38]",USD,68,7.48,instagram
582,2024-02-11 23:08:37,306,1,[27],USD,65,11.7,facebook
583,2024-02-12 10:01:31,175,1,"[14, 22, 10]",USD,565,101.7,ppc
584,2024-02-12 10:42:20,539,7,"[35, 10, 18, 38]",USD,88,6.16,instagram
585,2024-02-12 16:03:39,706,2,"[1, 32]",USD,340,47.6,facebook
586,2024-02-13 03:46:10,167,3,[15],USD,80,4.8,facebook
587,2024-02-13 10:02:13,850,3,[6],USD,5,0.3,ppc
588,2024-02-13 12:30:23,41,9,[23],USD,85,2.55,organic
589,2024-02-14 04:26:13,630,9,"[36, 1]",USD,255,7.6499999999999995,instagram
590,2024-02-14 06:48:26,206,1,"[40, 22]",USD,99,17.82,facebook
591,2024-02-14 11:41:06,712,1,[10],USD,40,7.199999999999999,direct
592,2024-02-14 14:08:05,109,8,"[5, 11, 34]",USD,140,15.4,direct
593,2024-02-14 17:07:54,693,4,"[20, 13, 14]",USD,471,103.62,ppc
594,2024-02-14 17:56:52,311,8,"[39, 1, 17]",USD,243,26.73,direct
595,2024-02-14 20:37:12,445,9,"[36, 22]",USD,105,3.15,ppc
596,2024-02-16 01:05:16,919,3,[15],USD,80,4.8,facebook
597,2024-02-16 01:09:22,430,2,"[14, 27, 1]",USD,740,103.60000000000001,facebook
598,2024-02-16 03:59:17,642,1,[17],USD,3,0.54,direct
599,2024-02-16 12:00:52,792,1,"[20, 10]",USD,57,10.26,organic
600,2024-02-16 12:11:37,912,7,"[37, 16, 23, 3]",USD,365,25.55,facebook
601,2024-02-16 14:38:25,441,9,[19],USD,3,0.09,direct
602,2024-02-16 19:20:42,454,5,[26],USD,150,12.0,instagram
603,2024-02-16 22:10:22,708,8,"[33, 36, 22]",USD,125,13.75,instagram
604,2024-02-16 23:32:50,222,4,[32],USD,115,25.3,facebook
605,2024-02-17 00:08:21,145,7,[2],USD,250,17.5,facebook
606,2024-02-17 02:32:58,411,9,"[14, 1, 7]",USD,770,23.099999999999998,ppc
607,2024-02-17 11:41:29,536,4,[27],USD,65,14.3,ppc
608,2024-02-17 19:19:29,698,7,"[32, 14]",USD,565,39.550000000000004,instagram
609,2024-02-17 20:01:06,541,4,[26],USD,150,33.0,ppc
610,2024-02-18 05:10:41,172,3,"[40, 20]",USD,41,2.46,instagram
611,2024-02-18 06:37:32,435,9,"[10, 20, 36, 27]",USD,152,4.56,instagram
612,2024-02-19 00:54:24,371,1,"[18, 6]",USD,8,1.44,ppc
613,2024-02-19 16:23:49,23,3,"[1, 13, 29]",USD,259,15.54,ppc
614,2024-02-20 04:04:09,315,9,[13],USD,4,0.12,instagram
615,2024-02-20 08:09:39,584,6,"[16, 40, 14, 25]",USD,673,114.41000000000001,instagram
616,2024-02-21 05:06:47,189,3,"[3, 3, 39, 21]",USD,329,19.74,ppc
617,2024-02-21 12:13:59,407,7,[32],USD,115,8.05,facebook
618,2024-02-21 14:58:32,657,4,[10],USD,40,8.8,ppc
619,2024-02-22 03:35:57,275,6,[12],USD,4,0.68,ppc
620,2024-02-22 05:39:50,963,8,"[28, 20, 32, 40, 21]",USD,285,31.35,direct
621,2024-02-22 06:05:24,766,5,[27],USD,65,5.2,instagram
622,2024-02-22 06:19:49,114,9,"[27, 18]",USD,68,2.04,facebook
623,2024-02-23 15:27:11,584,4,[31],USD,25,5.5,ppc
624,2024-02-24 03:46:58,404,9,"[23, 38]",USD,110,3.3,facebook
625,2024-02-24 18:34:54,80,4,[21],USD,54,11.88,ppc
626,2024-02-25 05:56:17,779,9,"[31, 31, 16, 31]",USD,195,5.85,ppc
627,2024-02-25 13:32:22,472,5,[40],USD,24,1.92,facebook
628,2024-02-25 15:34:57,246,4,"[8, 20]",USD,42,9.24,direct
629,2024-02-25 16:36:19,744,9,"[6, 16]",USD,125,3.75,organic
630,2024-02-26 15:53:41,351,3,[20],USD,17,1.02,twitter
631,2024-02-26 16:43:25,772,4,"[17, 36]",USD,33,7.26,ppc
632,2024-02-26 23:00:16,311,3,[14],USD,450,27.0,instagram
633,2024-02-27 03:56:05,594,3,[24],USD,99,5.9399999999999995,ppc
634,2024-02-27 17:40:53,8,1,"[22, 32]",USD,190,34.199999999999996,twitter
635,2024-02-28 03:55:08,740,7,"[1, 32, 23]",USD,425,29.750000000000004,twitter
636,2024-02-28 12:57:22,973,3,"[10, 37, 16, 32]",USD,305,18.3,instagram
637,2024-02-29 20:54:58,206,3,"[3, 8]",USD,155,9.299999999999999,ppc
638,2024-02-29 23:56:06,241,9,"[36, 3, 39, 30]",USD,181,5.43,facebook
639,2024-03-01 18:27:26,103,5,[39],USD,15,1.2,direct
640,2024-03-04 00:00:46,192,5,[39],USD,15,1.2,facebook
641,2024-03-04 03:13:20,738,9,[18],USD,3,0.09,direct
642,2024-03-04 21:21:15,745,5,[6],USD,5,0.4,ppc
643,2024-03-05 07:59:49,723,6,"[2, 12, 17, 23]",USD,342,58.14000000000001,instagram
644,2024-03-05 16:03:26,770,3,[37],USD,30,1.7999999999999998,instagram
645,2024-03-05 16:53:49,668,4,[3],USD,130,28.6,instagram
646,2024-03-05 23:05:36,458,3,[18],USD,3,0.18,organic
647,2024-03-06 16:56:10,581,4,[32],USD,115,25.3,organic
648,2024-03-07 04:47:02,691,7,"[29, 25]",USD,109,7.630000000000001,twitter
649,2024-03-07 11:47:09,925,4,[27],USD,65,14.3,organic
650,2024-03-07 15:40:45,25,1,"[27, 16, 13, 36]",USD,219,39.42,organic
651,2024-03-08 10:35:33,474,7,"[30, 30, 35, 21, 18]",USD,89,6.23,ppc
652,2024-03-09 09:01:40,312,5,"[22, 3]",USD,205,16.4,instagram
653,2024-03-09 17:05:04,419,4,[3],USD,130,28.6,facebook
654,2024-03-10 14:36:38,281,5,"[16, 14]",USD,570,45.6,ppc
655,2024-03-10 17:35:20,161,5,"[10, 18, 39]",USD,58,4.64,twitter
656,2024-03-10 17:44:55,449,6,"[24, 9, 30]",USD,165,28.05,facebook
657,2024-03-11 04:12:19,601,8,"[18, 24, 35]",USD,122,13.42,instagram
658,2024-03-11 08:03:39,87,5,"[35, 29, 38]",USD,75,6.0,ppc
659,2024-03-11 09:33:34,86,4,[16],USD,120,26.4,facebook
660,2024-03-11 18:01:02,266,2,"[20, 17]",USD,20,2.8000000000000003,instagram
661,2024-03-11 19:18:41,688,9,"[18, 33, 33]",USD,43,1.29,instagram
662,2024-03-12 10:09:09,93,6,[19],USD,3,0.51,ppc
663,2024-03-12 22:11:47,208,7,[28],USD,75,5.250000000000001,direct
664,2024-03-13 23:44:02,728,5,"[17, 15, 35, 16]",USD,223,17.84,facebook
665,2024-03-14 03:50:12,543,4,"[40, 12, 3]",USD,158,34.76,direct
666,2024-03-15 05:36:14,787,9,"[19, 3, 33]",USD,153,4.59,facebook
667,2024-03-15 23:25:42,139,4,[8],USD,25,5.5,ppc
668,2024-03-16 23:06:35,1051,7,"[20, 10, 28]",USD,132,9.24,ppc
669,2024-03-17 13:53:50,142,7,"[22, 32]",USD,190,13.3,ppc
670,2024-03-17 22:51:38,520,7,"[39, 39]",USD,30,2.1,facebook
671,2024-03-18 11:09:18,704,1,[39],USD,15,2.6999999999999997,facebook
672,2024-03-18 15:47:54,190,1,[22],USD,75,13.5,instagram
673,2024-03-18 16:33:08,1220,5,"[27, 27]",USD,130,10.4,facebook
674,2024-03-19 16:24:12,557,8,[37],USD,30,3.3,ppc
675,2024-03-19 20:52:50,161,5,[16],USD,120,9.6,facebook
676,2024-03-20 05:57:03,1084,2,"[22, 35]",USD,95,13.3,instagram
677,2024-03-21 05:42:12,268,5,"[33, 10]",USD,60,4.8,facebook
678,2024-03-21 12:06:21,437,9,[31],USD,25,0.75,direct
679,2024-03-21 16:42:36,1057,3,"[33, 15]",USD,100,6.0,twitter
680,2024-03-22 09:59:51,1098,4,[19],USD,3,0.66,ppc
681,2024-03-22 11:47:43,602,6,"[11, 21, 13, 27]",USD,193,32.81,ppc
682,2024-03-22 12:06:57,678,4,"[35, 14, 25, 12, 36]",USD,583,128.26,ppc
683,2024-03-22 22:38:55,1098,4,[16],USD,120,26.4,instagram
684,2024-03-23 18:04:55,473,4,[6],USD,5,1.1,organic
685,2024-03-25 23:05:45,787,9,"[35, 27]",USD,85,2.55,ppc
686,2024-03-27 05:27:05,746,8,"[39, 27, 39, 36, 17]",USD,128,14.08,facebook
687,2024-03-28 20:15:13,533,1,[40],USD,24,4.32,direct
688,2024-03-29 01:39:30,51,7,[2],USD,250,17.5,organic
689,2024-03-30 12:13:31,1294,4,"[13, 35]",USD,24,5.28,instagram
690,2024-03-30 18:04:46,69,8,"[39, 31, 40, 1]",USD,289,31.79,instagram
